zcta5,year,assessment_type,is_caaspp,is_cst,school_year_complete,n_schools,avg_pct_met_ela,avg_pct_met_math,avg_pct_met_overall,median_pct_met_overall,min_pct_met_overall,max_pct_met_overall,overall_score_range,total_students_tested,total_students_tested_reported_positive,total_students_tested_unreliable,school_quality_extended_eligible
94709,2018,CAASPP,True,False,True,1,63.47,60.27,61.87,61.87,61.87,61.87,0.0,0,False,True,True
94709,2019,CAASPP,True,False,True,1,58.94,56.73,57.84,57.84,57.84,57.84,0.0,0,False,True,True
94709,2022,CAASPP,True,False,True,1,60.2,60.3,60.25,60.25,60.25,60.25,0.0,0,False,True,True
94709,2023,CAASPP,True,False,True,1,68.28,65.05,66.66,66.66,66.66,66.66,0.0,0,False,True,True
94709,2024,CAASPP,True,False,True,1,67.87,65.82,66.84,66.84,66.84,66.84,0.0,0,False,True,True
94710,2012,CST,False,True,True,2,57.12,81.06,58.58,58.58,39.0,78.16,39.16,645,True,False,True
94710,2013,CST,False,True,True,2,56.67,89.33,60.08,60.08,37.65,82.51,44.86000000000001,740,True,False,True
94710,2014,INTERPOLATED,False,False,False,2,52.58,68.16,53.92,53.92,37.08,70.76,33.68000000000001,370,True,False,True
94710,2015,CAASPP,True,False,True,2,48.5,47.0,47.75,47.75,36.5,59.0,22.5,0,False,True,True
94710,2016,CAASPP,True,False,True,2,47.0,33.5,40.25,40.25,27.0,53.5,26.5,0,False,True,True
94710,2017,CAASPP,True,False,True,2,47.72,39.84,43.78,43.78,33.89,53.66,19.769999999999996,0,False,True,True
94710,2018,CAASPP,True,False,True,2,45.14,37.88,41.51,41.51,24.16,58.86,34.7,0,False,True,True
94710,2019,CAASPP,True,False,True,2,41.8,36.72,39.26,39.26,17.74,60.77,43.03,0,False,True,True
94710,2022,CAASPP,True,False,True,1,66.49,62.9,64.69,64.69,64.69,64.69,0.0,0,False,True,True
94710,2023,CAASPP,True,False,True,1,59.2,57.15,58.18,58.18,58.18,58.18,0.0,0,False,True,True
94710,2024,CAASPP,True,False,True,1,59.24,60.54,59.89,59.89,59.89,59.89,0.0,0,False,True,True
94801,2012,CST,False,True,True,7,34.82,54.48,40.54,45.43,5.76,60.62,54.86,3532,True,False,True
94801,2013,CST,False,True,True,7,33.88,52.11,39.14,41.6,0.0,58.07,58.07,3548,True,False,True
94801,2014,INTERPOLATED,False,False,False,7,32.44,40.2,34.39,35.55,4.25,52.78,48.53,1774,True,False,True
94801,2015,CAASPP,True,False,True,7,31.0,28.29,29.64,29.5,8.5,47.5,39.0,0,False,True,True
94801,2016,CAASPP,True,False,True,7,32.0,27.0,29.5,28.0,14.5,43.5,29.0,0,False,True,True
94801,2017,CAASPP,True,False,True,8,26.66,26.15,26.41,27.12,9.6,44.44,34.839999999999996,0,False,True,True
94801,2018,CAASPP,True,False,True,8,24.39,27.08,24.56,26.12,8.33,41.88,33.550000000000004,0,False,True,True
94801,2019,CAASPP,True,False,True,8,25.47,23.64,24.56,22.82,6.26,43.84,37.580000000000005,0,False,True,True
94801,2020,INTERPOLATED,False,False,False,4,31.58,28.23,29.9,29.04,20.76,39.54,18.779999999999998,0,False,True,True
94801,2021,CAASPP,True,False,True,1,37.69,32.82,35.25,35.25,35.25,35.25,0.0,0,False,True,True
94801,2022,CAASPP,True,False,True,8,25.4,21.52,23.46,20.16,13.38,36.48,23.099999999999994,0,False,True,True
94801,2023,CAASPP,True,False,True,8,20.85,20.08,20.47,21.1,7.36,33.84,26.480000000000004,0,False,True,True
94801,2024,CAASPP,True,False,True,7,22.46,19.49,20.98,17.48,10.3,38.94,28.639999999999997,0,False,True,True
94803,2012,CST,False,True,True,7,46.42,48.73,46.75,48.42,0.0,73.41,73.41,3424,True,False,True
94803,2013,CST,False,True,True,6,50.74,53.39,51.0,48.47,39.98,71.77,31.79,3478,True,False,True
94803,2014,INTERPOLATED,False,False,False,6,44.78,45.03,44.38,42.48,33.49,60.64,27.15,1739,True,False,True
94803,2015,CAASPP,True,False,True,6,38.83,36.67,37.75,36.5,27.0,49.5,22.5,0,False,True,True
94803,2016,CAASPP,True,False,True,7,37.43,39.33,36.36,38.0,11.0,52.5,41.5,0,False,True,True
94803,2017,CAASPP,True,False,True,7,32.46,38.53,33.16,35.26,5.88,46.92,41.04,0,False,True,True
94803,2018,CAASPP,True,False,True,6,38.29,39.04,38.67,39.87,33.14,42.86,9.719999999999999,0,False,True,True
94803,2019,CAASPP,True,False,True,6,40.46,38.36,39.41,39.36,32.47,49.4,16.93,0,False,True,True
94803,2022,CAASPP,True,False,True,6,34.15,30.22,32.19,29.83,26.04,46.8,20.759999999999998,0,False,True,True
94803,2023,CAASPP,True,False,True,6,34.86,30.55,32.7,32.59,20.53,49.86,29.33,0,False,True,True
94803,2024,CAASPP,True,False,True,6,32.58,32.6,32.59,29.91,22.8,50.3,27.499999999999996,0,False,True,True
94804,2012,CST,False,True,True,9,31.25,45.35,35.3,31.94,16.34,56.68,40.34,5547,True,False,True
94804,2013,CST,False,True,True,10,32.01,44.11,35.58,29.98,18.61,63.28,44.67,5701,True,False,True
94804,2014,INTERPOLATED,False,False,False,11,32.8,37.34,33.83,31.24,18.56,55.39,36.83,2850,True,False,True
94804,2015,CAASPP,True,False,True,12,33.58,30.58,32.08,32.5,18.5,47.5,29.0,0,False,True,True
94804,2016,CAASPP,True,False,True,12,32.5,31.58,32.04,31.0,18.0,45.5,27.5,0,False,True,True
94804,2017,CAASPP,True,False,True,13,32.31,30.51,31.41,28.7,15.06,46.72,31.659999999999997,0,False,True,True
94804,2018,CAASPP,True,False,True,13,32.14,29.73,30.94,31.4,9.06,48.1,39.04,0,False,True,True
94804,2019,CAASPP,True,False,True,13,30.32,30.64,30.48,31.08,10.15,49.42,39.27,0,False,True,True
94804,2020,INTERPOLATED,False,False,False,8,27.35,29.9,26.23,26.53,10.07,41.7,31.630000000000003,0,False,True,True
94804,2021,CAASPP,True,False,True,2,24.38,29.17,21.98,21.98,10.0,33.97,23.97,0,False,True,True
94804,2022,CAASPP,True,False,True,15,29.31,24.51,26.91,25.86,13.5,45.72,32.22,0,False,True,True
94804,2023,CAASPP,True,False,True,15,29.19,24.24,26.72,26.1,15.74,45.08,29.339999999999996,0,False,True,True
94804,2024,CAASPP,True,False,True,15,28.59,28.29,28.44,29.6,13.39,52.13,38.74,0,False,True,True
94805,2012,CST,False,True,True,4,37.25,38.91,36.49,35.6,22.0,52.76,30.759999999999998,2324,True,False,True
94805,2013,CST,False,True,True,3,37.69,39.87,38.78,47.28,19.74,49.3,29.56,2194,True,False,True
94805,2014,INTERPOLATED,False,False,False,3,33.01,34.6,33.8,38.14,19.12,44.15,25.029999999999998,1097,True,False,True
94805,2015,CAASPP,True,False,True,3,28.33,29.33,28.83,29.0,18.5,39.0,20.5,0,False,True,True
94805,2016,CAASPP,True,False,True,3,31.0,32.67,31.83,39.0,15.0,41.5,26.5,0,False,True,True
94805,2017,CAASPP,True,False,True,3,31.38,32.3,31.84,30.42,19.72,45.4,25.68,0,False,True,True
94805,2018,CAASPP,True,False,True,3,33.42,33.99,33.71,37.25,20.9,42.97,22.07,0,False,True,True
94805,2019,CAASPP,True,False,True,3,33.36,30.34,31.85,39.06,15.84,40.64,24.8,0,False,True,True
94805,2022,CAASPP,True,False,True,3,29.34,24.84,27.09,28.71,17.72,34.83,17.11,0,False,True,True
94805,2023,CAASPP,True,False,True,3,30.79,25.59,28.19,33.71,15.68,35.19,19.509999999999998,0,False,True,True
94805,2024,CAASPP,True,False,True,3,29.24,27.18,28.21,32.94,16.0,35.7,19.700000000000003,0,False,True,True
94806,2012,CST,False,True,True,14,40.86,47.09,42.65,40.46,2.48,81.18,78.7,8239,True,False,True
94806,2013,CST,False,True,True,14,38.79,46.4,41.55,39.06,4.15,86.89,82.74,8414,True,False,True
94806,2014,INTERPOLATED,False,False,False,14,37.61,39.92,38.24,37.53,5.08,66.94,61.86,4207,True,False,True
94806,2015,CAASPP,True,False,True,14,36.43,33.43,34.93,36.0,6.0,47.0,41.0,0,False,True,True
94806,2016,CAASPP,True,False,True,15,36.87,37.73,37.3,39.5,22.0,47.5,25.5,0,False,True,True
94806,2017,CAASPP,True,False,True,16,37.02,35.78,36.4,36.61,23.52,50.68,27.16,0,False,True,True
94806,2018,CAASPP,True,False,True,16,35.29,34.79,35.04,35.09,23.14,49.32,26.18,0,False,True,True
94806,2019,CAASPP,True,False,True,16,36.54,36.34,36.44,39.2,19.29,54.42,35.13,0,False,True,True
94806,2020,INTERPOLATED,False,False,False,10,39.98,32.84,36.42,36.12,21.82,54.77,32.95,0,False,True,True
94806,2021,CAASPP,True,False,True,4,43.43,29.34,36.39,33.03,24.36,55.12,30.759999999999998,0,False,True,True
94806,2022,CAASPP,True,False,True,15,32.75,30.71,31.73,33.42,17.87,50.68,32.81,0,False,True,True
94806,2023,CAASPP,True,False,True,15,31.54,28.14,29.84,27.19,17.84,55.0,37.16,0,False,True,True
94806,2024,CAASPP,True,False,True,15,31.75,29.95,30.85,30.4,17.03,56.25,39.22,0,False,True,True
94901,2012,CST,False,True,True,9,57.41,67.53,59.25,55.47,22.0,82.88,60.879999999999995,5146,True,False,True
94901,2013,CST,False,True,True,9,53.18,70.0,57.57,56.5,14.0,84.91,70.91,5396,True,False,True
94901,2014,INTERPOLATED,False,False,False,10,48.34,55.2,49.76,48.75,19.25,72.96,53.709999999999994,2698,True,False,True
94901,2015,CAASPP,True,False,True,10,43.5,40.4,41.95,41.0,24.5,61.0,36.5,0,False,True,True
94901,2016,CAASPP,True,False,True,10,44.1,44.4,44.25,43.0,21.5,67.0,45.5,0,False,True,True
94901,2017,CAASPP,True,False,True,10,39.6,42.99,41.29,39.85,14.58,64.8,50.22,0,False,True,True
94901,2018,CAASPP,True,False,True,10,41.44,43.76,42.41,39.62,26.96,68.94,41.98,0,False,True,True
94901,2019,CAASPP,True,False,True,10,41.3,46.35,42.59,40.38,21.74,65.26,43.52000000000001,0,False,True,True
94901,2020,INTERPOLATED,False,False,False,10,39.62,42.72,40.56,39.26,22.35,61.88,39.53,0,False,True,True
94901,2021,CAASPP,True,False,True,9,37.95,39.09,38.52,38.13,22.97,58.5,35.53,0,False,True,True
94901,2022,CAASPP,True,False,True,9,38.14,38.75,38.45,40.17,8.54,62.44,53.9,0,False,True,True
94901,2023,CAASPP,True,False,True,9,38.15,38.93,38.54,34.82,16.0,64.43,48.43000000000001,0,False,True,True
94901,2024,CAASPP,True,False,True,9,38.31,38.05,38.18,37.26,15.0,58.54,43.54,0,False,True,True
94903,2012,CST,False,True,True,7,66.23,77.64,65.94,80.43,7.29,90.26,82.97,4296,True,False,True
94903,2013,CST,False,True,True,7,63.81,75.69,64.12,77.49,6.0,90.86,84.86,4266,True,False,True
94903,2014,INTERPOLATED,False,False,False,7,54.98,63.1,54.92,64.0,10.0,77.18,67.18,2133,True,False,True
94903,2015,CAASPP,True,False,True,7,46.14,50.5,45.71,50.5,14.0,63.5,49.5,0,False,True,True
94903,2016,CAASPP,True,False,True,7,47.43,52.83,47.14,55.5,11.0,65.5,54.5,0,False,True,True
94903,2017,CAASPP,True,False,True,6,52.88,52.05,52.46,57.63,39.33,60.76,21.43,0,False,True,True
94903,2018,CAASPP,True,False,True,7,49.36,46.43,47.9,56.08,14.16,63.63,49.47,0,False,True,True
94903,2019,CAASPP,True,False,True,7,46.9,48.29,47.59,56.3,9.19,60.2,51.010000000000005,0,False,True,True
94903,2020,INTERPOLATED,False,False,False,5,38.6,41.06,39.83,47.59,9.39,53.96,44.57,0,False,True,True
94903,2021,CAASPP,True,False,True,3,30.29,33.84,32.06,38.88,9.59,47.73,38.14,0,False,True,True
94903,2022,CAASPP,True,False,True,6,47.83,48.92,48.38,47.64,37.23,59.3,22.07,0,False,True,True
94903,2023,CAASPP,True,False,True,7,40.48,46.55,40.98,45.06,11.11,57.1,45.99,0,False,True,True
94903,2024,CAASPP,True,False,True,6,50.1,48.64,49.37,50.9,32.56,58.73,26.169999999999995,0,False,True,True
94904,2012,CST,False,True,True,2,90.08,88.64,89.36,89.36,87.16,91.56,4.400000000000006,1685,True,False,True
94904,2013,CST,False,True,True,2,85.08,79.82,82.44,82.44,78.5,86.38,7.8799999999999955,1719,True,False,True
94904,2014,INTERPOLATED,False,False,False,2,72.54,70.41,71.47,71.47,68.5,74.44,5.939999999999998,860,True,False,True
94904,2015,CAASPP,True,False,True,2,60.0,61.0,60.5,60.5,58.5,62.5,4.0,0,False,True,True
94904,2016,CAASPP,True,False,True,2,60.5,63.0,61.75,61.75,61.5,62.0,0.5,0,False,True,True
94904,2017,CAASPP,True,False,True,2,56.08,60.96,58.52,58.52,56.14,60.9,4.759999999999998,0,False,True,True
94904,2018,CAASPP,True,False,True,2,56.26,65.56,60.92,60.92,60.78,61.05,0.269999999999996,0,False,True,True
94904,2019,CAASPP,True,False,True,2,58.64,62.17,60.4,60.4,58.17,62.63,4.460000000000001,0,False,True,True
94904,2022,CAASPP,True,False,True,2,55.43,62.92,59.18,59.18,56.91,61.44,4.530000000000001,0,False,True,True
94904,2023,CAASPP,True,False,True,2,61.23,66.18,63.7,63.7,59.74,67.67,7.93,0,False,True,True
94904,2024,CAASPP,True,False,True,2,55.87,58.8,57.34,57.34,55.58,59.09,3.510000000000005,0,False,True,True
94920,2012,CST,False,True,True,3,91.74,87.83,89.79,89.76,85.5,94.1,8.599999999999994,1962,True,False,True
94920,2013,CST,False,True,True,3,89.57,87.82,88.7,88.5,87.12,90.46,3.339999999999989,2116,True,False,True
94920,2014,INTERPOLATED,False,False,False,2,73.28,76.16,74.72,74.62,71.81,77.73,5.920000000000002,1058,True,False,True
94920,2015,CAASPP,True,False,True,2,57.0,64.5,60.75,60.75,56.5,65.0,8.5,0,False,True,True
94920,2016,CAASPP,True,False,True,2,56.0,68.0,62.0,62.0,59.5,64.5,5.0,0,False,True,True
94920,2017,CAASPP,True,False,True,2,57.98,65.33,61.66,61.66,59.0,64.31,5.310000000000002,0,False,True,True
94920,2018,CAASPP,True,False,True,2,58.48,65.7,62.09,62.09,60.56,63.62,3.059999999999995,0,False,True,True
94920,2019,CAASPP,True,False,True,2,62.11,68.13,65.12,65.12,64.92,65.32,0.3999999999999915,0,False,True,True
94920,2020,INTERPOLATED,False,False,False,2,60.3,65.9,63.1,63.1,62.39,63.82,1.4299999999999997,0,False,True,True
94920,2021,CAASPP,True,False,True,2,58.5,63.66,61.08,61.08,59.85,62.31,2.460000000000001,0,False,True,True
94920,2022,CAASPP,True,False,True,2,56.57,69.34,62.96,62.96,61.22,64.69,3.469999999999999,0,False,True,True
94920,2023,CAASPP,True,False,True,2,61.54,65.64,63.59,63.59,61.07,66.11,5.039999999999999,0,False,True,True
94920,2024,CAASPP,True,False,True,2,56.6,66.16,61.38,61.38,59.92,62.85,2.9299999999999997,0,False,True,True
94923,2015,CAASPP,True,False,True,1,76.0,23.0,49.5,49.5,49.5,49.5,0.0,0,False,True,True
94923,2018,CAASPP,True,False,True,1,27.27,,27.27,27.27,27.27,27.27,0.0,0,False,True,True
94923,2022,CAASPP,True,False,True,1,27.27,45.45,36.36,36.36,36.36,36.36,0.0,0,False,True,True
94924,2012,CST,False,True,True,1,74.67,71.43,73.05,73.05,73.05,73.05,0.0,126,True,False,True
94924,2013,CST,False,True,True,1,71.58,68.04,69.81,69.81,69.81,69.81,0.0,118,True,False,True
94924,2014,INTERPOLATED,False,False,False,1,57.29,61.02,59.16,59.16,59.16,59.16,0.0,59,True,False,True
94924,2015,CAASPP,True,False,True,1,43.0,54.0,48.5,48.5,48.5,48.5,0.0,0,False,True,True
94924,2016,CAASPP,True,False,True,1,55.0,59.0,57.0,57.0,57.0,57.0,0.0,0,False,True,True
94924,2017,CAASPP,True,False,True,1,44.23,51.92,48.08,48.08,48.08,48.08,0.0,0,False,True,True
94924,2018,CAASPP,True,False,True,1,40.0,46.29,43.14,43.14,43.14,43.14,0.0,0,False,True,True
94924,2019,CAASPP,True,False,True,1,41.66,47.82,44.74,44.74,44.74,44.74,0.0,0,False,True,True
94924,2020,INTERPOLATED,False,False,False,1,45.3,49.52,47.41,47.41,47.41,47.41,0.0,0,False,True,True
94924,2021,CAASPP,True,False,True,1,48.93,51.22,50.08,50.08,50.08,50.08,0.0,0,False,True,True
94924,2022,CAASPP,True,False,True,1,53.7,48.15,50.92,50.92,50.92,50.92,0.0,0,False,True,True
94924,2023,CAASPP,True,False,True,1,61.9,59.37,60.64,60.64,60.64,60.64,0.0,0,False,True,True
94924,2024,CAASPP,True,False,True,1,55.38,50.76,53.07,53.07,53.07,53.07,0.0,0,False,True,True
94925,2012,CST,False,True,True,1,82.52,82.14,82.33,82.33,82.33,82.33,0.0,874,True,False,True
94925,2013,CST,False,True,True,1,77.78,79.93,78.86,78.86,78.86,78.86,0.0,925,True,False,True
94925,2014,INTERPOLATED,False,False,False,2,71.89,68.72,70.31,70.31,68.43,72.18,3.75,462,True,False,True
94925,2015,CAASPP,True,False,True,2,66.0,57.5,61.75,61.75,58.0,65.5,7.5,0,False,True,True
94925,2016,CAASPP,True,False,True,2,67.0,59.5,63.25,63.25,62.0,64.5,2.5,0,False,True,True
94925,2017,CAASPP,True,False,True,2,62.5,60.13,61.32,61.32,58.32,64.31,5.990000000000002,0,False,True,True
94925,2018,CAASPP,True,False,True,2,68.7,65.04,66.87,66.87,63.25,70.5,7.25,0,False,True,True
94925,2019,CAASPP,True,False,True,2,68.17,67.16,67.67,67.67,66.68,68.66,1.9799999999999898,0,False,True,True
94925,2020,INTERPOLATED,False,False,False,2,66.76,63.87,65.32,65.32,64.18,66.46,2.279999999999987,0,False,True,True
94925,2021,CAASPP,True,False,True,2,65.36,60.58,62.97,62.97,61.68,64.26,2.5800000000000054,0,False,True,True
94925,2022,CAASPP,True,False,True,2,62.68,69.75,66.21,66.21,66.14,66.28,0.14000000000000057,0,False,True,True
94925,2023,CAASPP,True,False,True,2,61.08,63.82,62.45,62.45,60.5,64.41,3.9099999999999966,0,False,True,True
94925,2024,CAASPP,True,False,True,2,65.44,63.1,64.27,64.27,61.43,67.11,5.68,0,False,True,True
94928,2012,CST,False,True,True,12,54.2,55.84,54.22,54.9,12.0,90.32,78.32,6655,True,False,True
94928,2013,CST,False,True,True,11,56.65,57.61,57.59,54.38,15.0,93.42,78.42,6480,True,False,True
94928,2014,INTERPOLATED,False,False,False,10,50.38,49.2,50.02,48.06,21.5,77.21,55.709999999999994,3240,True,False,True
94928,2015,CAASPP,True,False,True,10,44.1,40.8,42.45,41.75,28.0,61.0,33.0,0,False,True,True
94928,2016,CAASPP,True,False,True,11,44.36,38.0,41.18,41.0,9.0,65.0,56.0,0,False,True,True
94928,2017,CAASPP,True,False,True,11,48.25,43.48,45.86,42.5,33.61,67.13,33.519999999999996,0,False,True,True
94928,2018,CAASPP,True,False,True,13,42.31,41.09,41.7,41.11,17.88,62.43,44.55,0,False,True,True
94928,2019,CAASPP,True,False,True,13,42.74,38.84,40.79,41.3,12.24,68.42,56.18,0,False,True,True
94928,2020,INTERPOLATED,False,False,False,8,49.52,43.22,46.36,48.72,26.04,64.13,38.089999999999996,0,False,True,True
94928,2021,CAASPP,True,False,True,3,56.29,47.6,51.94,56.15,39.83,59.84,20.010000000000005,0,False,True,True
94928,2022,CAASPP,True,False,True,13,46.12,37.54,41.97,40.8,28.62,65.0,36.379999999999995,0,False,True,True
94928,2023,CAASPP,True,False,True,13,42.51,37.26,39.89,37.26,15.94,60.12,44.18,0,False,True,True
94928,2024,CAASPP,True,False,True,12,43.79,41.04,42.41,37.33,25.61,63.58,37.97,0,False,True,True
94930,2012,CST,False,True,True,2,83.98,79.4,81.69,81.69,77.29,86.09,8.799999999999997,1459,True,False,True
94930,2013,CST,False,True,True,2,82.02,74.58,78.3,78.3,77.82,78.78,0.960000000000008,1517,True,False,True
94930,2014,INTERPOLATED,False,False,False,2,68.01,65.04,66.53,66.53,65.91,67.14,1.230000000000004,758,True,False,True
94930,2015,CAASPP,True,False,True,2,54.0,55.5,54.75,54.75,54.0,55.5,1.5,0,False,True,True
94930,2016,CAASPP,True,False,True,2,54.5,58.5,56.5,56.5,55.5,57.5,2.0,0,False,True,True
94930,2017,CAASPP,True,False,True,2,51.22,55.68,53.45,53.45,50.5,56.41,5.909999999999997,0,False,True,True
94930,2018,CAASPP,True,False,True,3,60.61,58.75,59.68,57.56,53.62,67.86,14.240000000000002,0,False,True,True
94930,2019,CAASPP,True,False,True,3,56.2,61.12,58.66,55.66,54.9,65.42,10.520000000000003,0,False,True,True
94930,2020,INTERPOLATED,False,False,False,3,56.01,57.53,56.77,54.1,53.51,62.7,9.190000000000005,0,False,True,True
94930,2021,CAASPP,True,False,True,3,55.82,53.94,54.88,52.53,52.12,59.98,7.859999999999999,0,False,True,True
94930,2022,CAASPP,True,False,True,3,58.55,60.08,59.32,58.39,58.19,61.36,3.1700000000000017,0,False,True,True
94930,2023,CAASPP,True,False,True,3,49.18,54.43,51.8,52.84,48.86,53.72,4.859999999999999,0,False,True,True
94930,2024,CAASPP,True,False,True,3,58.32,56.73,57.52,56.42,55.44,60.72,5.280000000000001,0,False,True,True
94931,2012,CST,False,True,True,1,57.06,59.15,58.1,58.1,58.1,58.1,0.0,566,True,False,True
94931,2013,CST,False,True,True,1,45.78,50.51,48.14,48.14,48.14,48.14,0.0,628,True,False,True
94931,2014,INTERPOLATED,False,False,False,1,41.89,49.76,45.82,45.82,45.82,45.82,0.0,314,True,False,True
94931,2015,CAASPP,True,False,True,1,38.0,49.0,43.5,43.5,43.5,43.5,0.0,0,False,True,True
94931,2016,CAASPP,True,False,True,1,31.0,41.0,36.0,36.0,36.0,36.0,0.0,0,False,True,True
94931,2017,CAASPP,True,False,True,1,30.85,38.99,34.92,34.92,34.92,34.92,0.0,0,False,True,True
94931,2018,CAASPP,True,False,True,1,30.44,39.41,34.92,34.92,34.92,34.92,0.0,0,False,True,True
94931,2019,CAASPP,True,False,True,1,37.87,39.78,38.83,38.83,38.83,38.83,0.0,0,False,True,True
94931,2022,CAASPP,True,False,True,1,33.0,36.61,34.8,34.8,34.8,34.8,0.0,0,False,True,True
94931,2023,CAASPP,True,False,True,1,34.01,32.44,33.22,33.22,33.22,33.22,0.0,0,False,True,True
94931,2024,CAASPP,True,False,True,1,35.37,36.52,35.94,35.94,35.94,35.94,0.0,0,False,True,True
94939,2012,CST,False,True,True,4,73.33,81.07,72.34,84.32,33.0,87.74,54.739999999999995,2196,True,False,True
94939,2013,CST,False,True,True,4,73.81,81.53,73.17,83.92,39.0,85.86,46.86,2158,True,False,True
94939,2014,INTERPOLATED,False,False,False,4,60.78,63.26,59.78,67.84,30.5,72.93,42.43000000000001,1079,True,False,True
94939,2015,CAASPP,True,False,True,4,47.75,45.0,46.38,51.75,22.0,60.0,38.0,0,False,True,True
94939,2016,CAASPP,True,False,True,4,43.0,39.25,41.12,49.0,6.5,60.0,53.5,0,False,True,True
94939,2017,CAASPP,True,False,True,4,48.63,40.59,44.61,52.44,17.46,56.1,38.64,0,False,True,True
94939,2018,CAASPP,True,False,True,4,43.97,44.64,44.31,50.68,19.84,56.02,36.18000000000001,0,False,True,True
94939,2019,CAASPP,True,False,True,4,48.8,47.54,48.17,49.44,32.82,61.0,28.18,0,False,True,True
94939,2020,INTERPOLATED,False,False,False,4,54.21,47.98,51.1,53.7,38.93,60.04,21.11,0,False,True,True
94939,2021,CAASPP,True,False,True,3,59.62,48.43,54.02,57.96,45.04,59.08,14.04,0,False,True,True
94939,2022,CAASPP,True,False,True,4,47.82,41.66,44.74,49.03,21.21,59.68,38.47,0,False,True,True
94939,2023,CAASPP,True,False,True,4,45.64,47.87,46.76,53.99,21.02,58.02,37.0,0,False,True,True
94939,2024,CAASPP,True,False,True,4,48.12,48.17,48.15,51.62,28.76,60.6,31.84,0,False,True,True
94941,2012,CST,False,True,True,7,87.18,87.75,86.85,88.4,79.17,89.34,10.170000000000002,5107,True,False,True
94941,2013,CST,False,True,True,7,85.95,89.76,87.11,88.28,79.38,90.04,10.66000000000001,5264,True,False,True
94941,2014,INTERPOLATED,False,False,False,7,73.19,73.88,73.16,73.89,65.69,78.02,12.329999999999998,2632,True,False,True
94941,2015,CAASPP,True,False,True,7,60.43,58.0,59.21,59.5,52.0,66.0,14.0,0,False,True,True
94941,2016,CAASPP,True,False,True,7,60.43,61.43,60.93,63.5,46.0,70.0,24.0,0,False,True,True
94941,2017,CAASPP,True,False,True,7,60.42,61.73,61.07,60.78,55.99,71.6,15.609999999999992,0,False,True,True
94941,2018,CAASPP,True,False,True,7,62.27,62.17,62.22,63.78,50.74,72.22,21.479999999999997,0,False,True,True
94941,2019,CAASPP,True,False,True,7,63.65,62.23,62.94,62.78,53.58,71.59,18.010000000000005,0,False,True,True
94941,2020,INTERPOLATED,False,False,False,4,60.35,58.88,59.61,59.53,54.93,63.94,9.009999999999998,0,False,True,True
94941,2021,CAASPP,True,False,True,1,57.05,55.52,56.28,56.28,56.28,56.28,0.0,0,False,True,True
94941,2022,CAASPP,True,False,True,7,59.26,61.52,60.39,61.56,55.76,64.29,8.530000000000008,0,False,True,True
94941,2023,CAASPP,True,False,True,7,65.46,64.35,64.9,67.97,56.14,76.23,20.090000000000003,0,False,True,True
94941,2024,CAASPP,True,False,True,7,62.46,63.95,63.21,63.98,51.76,69.52,17.759999999999998,0,False,True,True
94945,2012,CST,False,True,True,4,52.24,74.14,52.62,63.19,6.0,78.07,72.07,1728,True,False,True
94945,2013,CST,False,True,True,4,54.49,77.24,56.24,63.39,19.0,79.17,60.17,1701,True,False,True
94945,2014,INTERPOLATED,False,False,False,4,48.74,61.37,50.24,54.32,28.5,63.84,35.34,850,True,False,True
94945,2015,CAASPP,True,False,True,4,43.0,45.5,44.25,45.25,38.0,48.5,10.5,0,False,True,True
94945,2016,CAASPP,True,False,True,4,48.0,49.5,48.75,48.0,45.0,54.0,9.0,0,False,True,True
94945,2017,CAASPP,True,False,True,4,43.73,42.19,42.96,44.41,37.95,45.06,7.109999999999999,0,False,True,True
94945,2018,CAASPP,True,False,True,4,40.34,44.44,42.39,42.17,37.45,47.76,10.309999999999995,0,False,True,True
94945,2019,CAASPP,True,False,True,4,48.44,49.85,49.14,49.29,44.25,53.74,9.490000000000002,0,False,True,True
94945,2020,INTERPOLATED,False,False,False,4,47.64,48.72,48.18,47.74,44.8,52.42,7.6200000000000045,0,False,True,True
94945,2021,CAASPP,True,False,True,4,46.84,47.58,47.21,46.2,45.35,51.09,5.740000000000002,0,False,True,True
94945,2022,CAASPP,True,False,True,4,48.36,48.59,48.48,47.17,41.28,58.28,17.0,0,False,True,True
94945,2023,CAASPP,True,False,True,4,47.91,45.1,46.5,48.45,39.48,49.64,10.160000000000004,0,False,True,True
94945,2024,CAASPP,True,False,True,4,48.27,43.36,45.81,45.27,37.72,54.99,17.270000000000003,0,False,True,True
94946,2015,CAASPP,True,False,True,1,73.0,62.0,67.5,67.5,67.5,67.5,0.0,0,False,True,True
94946,2016,CAASPP,True,False,True,1,58.0,77.0,67.5,67.5,67.5,67.5,0.0,0,False,True,True
94946,2017,CAASPP,True,False,True,1,48.39,58.06,53.22,53.22,53.22,53.22,0.0,0,False,True,True
94946,2018,CAASPP,True,False,True,1,66.67,33.33,50.0,50.0,50.0,50.0,0.0,0,False,True,True
94946,2019,CAASPP,True,False,True,1,56.52,47.83,52.18,52.18,52.18,52.18,0.0,0,False,True,True
94946,2020,INTERPOLATED,False,False,False,1,51.18,53.08,52.13,52.13,52.13,52.13,0.0,0,False,True,True
94946,2021,CAASPP,True,False,True,1,45.83,58.33,52.08,52.08,52.08,52.08,0.0,0,False,True,True
94946,2022,CAASPP,True,False,True,1,47.62,28.57,38.1,38.1,38.1,38.1,0.0,0,False,True,True
