city,county,year,minimum_wage_year_start,minimum_wage_annual_avg,ordinance_type,minimum_wage_backfilled,minimum_wage_source_detail
Turlock,Stanislaus,2018,11.0,11.0,State Law,False,input_minimum_wage_updated
Turlock,Stanislaus,2019,12.0,12.0,State Law,False,input_minimum_wage_updated
Turlock,Stanislaus,2020,13.0,13.0,State Law,False,input_minimum_wage_updated
Turlock,Stanislaus,2021,14.0,14.0,State Law,False,input_minimum_wage_updated
Turlock,Stanislaus,2022,15.0,15.0,State Law,False,input_minimum_wage_updated
Turlock,Stanislaus,2023,15.5,15.5,State Law,False,input_minimum_wage_updated
Turlock,Stanislaus,2024,16.0,16.0,State Law,False,input_minimum_wage_updated
Turlock,Stanislaus,2025,16.5,16.5,State Law,False,input_minimum_wage_updated
Turlock,Stanislaus,2026,16.9,16.9,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Stanislaus,2012,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Unincorporated / Other,Stanislaus,2013,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Unincorporated / Other,Stanislaus,2014,8.0,8.504109589041096,State Law,True,state_law_backfill_pre_input_years
Unincorporated / Other,Stanislaus,2015,9.0,9.0,State Law,True,state_law_backfill_pre_input_years
Unincorporated / Other,Stanislaus,2016,10.0,10.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Stanislaus,2017,10.5,10.5,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Stanislaus,2018,11.0,11.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Stanislaus,2019,12.0,12.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Stanislaus,2020,13.0,13.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Stanislaus,2021,14.0,14.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Stanislaus,2022,15.0,15.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Stanislaus,2023,15.5,15.5,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Stanislaus,2024,16.0,16.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Stanislaus,2025,16.5,16.5,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Stanislaus,2026,16.9,16.9,State Law,False,input_minimum_wage_updated
Waterford,Stanislaus,2012,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Waterford,Stanislaus,2013,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Waterford,Stanislaus,2014,8.0,8.504109589041096,State Law,True,state_law_backfill_pre_input_years
Waterford,Stanislaus,2015,9.0,9.0,State Law,True,state_law_backfill_pre_input_years
Waterford,Stanislaus,2016,10.0,10.0,State Law,False,input_minimum_wage_updated
Waterford,Stanislaus,2017,10.5,10.5,State Law,False,input_minimum_wage_updated
Waterford,Stanislaus,2018,11.0,11.0,State Law,False,input_minimum_wage_updated
Waterford,Stanislaus,2019,12.0,12.0,State Law,False,input_minimum_wage_updated
Waterford,Stanislaus,2020,13.0,13.0,State Law,False,input_minimum_wage_updated
Waterford,Stanislaus,2021,14.0,14.0,State Law,False,input_minimum_wage_updated
Waterford,Stanislaus,2022,15.0,15.0,State Law,False,input_minimum_wage_updated
Waterford,Stanislaus,2023,15.5,15.5,State Law,False,input_minimum_wage_updated
Waterford,Stanislaus,2024,16.0,16.0,State Law,False,input_minimum_wage_updated
Waterford,Stanislaus,2025,16.5,16.5,State Law,False,input_minimum_wage_updated
Waterford,Stanislaus,2026,16.9,16.9,State Law,False,input_minimum_wage_updated
Live Oak,Sutter,2012,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Live Oak,Sutter,2013,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Live Oak,Sutter,2014,8.0,8.504109589041096,State Law,True,state_law_backfill_pre_input_years
Live Oak,Sutter,2015,9.0,9.0,State Law,True,state_law_backfill_pre_input_years
Live Oak,Sutter,2016,10.0,10.0,State Law,False,input_minimum_wage_updated
Live Oak,Sutter,2017,10.5,10.5,State Law,False,input_minimum_wage_updated
Live Oak,Sutter,2018,11.0,11.0,State Law,False,input_minimum_wage_updated
Live Oak,Sutter,2019,12.0,12.0,State Law,False,input_minimum_wage_updated
Live Oak,Sutter,2020,13.0,13.0,State Law,False,input_minimum_wage_updated
Live Oak,Sutter,2021,14.0,14.0,State Law,False,input_minimum_wage_updated
Live Oak,Sutter,2022,15.0,15.0,State Law,False,input_minimum_wage_updated
Live Oak,Sutter,2023,15.5,15.5,State Law,False,input_minimum_wage_updated
Live Oak,Sutter,2024,16.0,16.0,State Law,False,input_minimum_wage_updated
Live Oak,Sutter,2025,16.5,16.5,State Law,False,input_minimum_wage_updated
Live Oak,Sutter,2026,16.9,16.9,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Sutter,2012,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Unincorporated / Other,Sutter,2013,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Unincorporated / Other,Sutter,2014,8.0,8.504109589041096,State Law,True,state_law_backfill_pre_input_years
Unincorporated / Other,Sutter,2015,9.0,9.0,State Law,True,state_law_backfill_pre_input_years
Unincorporated / Other,Sutter,2016,10.0,10.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Sutter,2017,10.5,10.5,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Sutter,2018,11.0,11.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Sutter,2019,12.0,12.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Sutter,2020,13.0,13.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Sutter,2021,14.0,14.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Sutter,2022,15.0,15.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Sutter,2023,15.5,15.5,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Sutter,2024,16.0,16.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Sutter,2025,16.5,16.5,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Sutter,2026,16.9,16.9,State Law,False,input_minimum_wage_updated
Yuba City,Sutter,2012,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Yuba City,Sutter,2013,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Yuba City,Sutter,2014,8.0,8.504109589041096,State Law,True,state_law_backfill_pre_input_years
Yuba City,Sutter,2015,9.0,9.0,State Law,True,state_law_backfill_pre_input_years
Yuba City,Sutter,2016,10.0,10.0,State Law,False,input_minimum_wage_updated
Yuba City,Sutter,2017,10.5,10.5,State Law,False,input_minimum_wage_updated
Yuba City,Sutter,2018,11.0,11.0,State Law,False,input_minimum_wage_updated
Yuba City,Sutter,2019,12.0,12.0,State Law,False,input_minimum_wage_updated
Yuba City,Sutter,2020,13.0,13.0,State Law,False,input_minimum_wage_updated
Yuba City,Sutter,2021,14.0,14.0,State Law,False,input_minimum_wage_updated
Yuba City,Sutter,2022,15.0,15.0,State Law,False,input_minimum_wage_updated
Yuba City,Sutter,2023,15.5,15.5,State Law,False,input_minimum_wage_updated
Yuba City,Sutter,2024,16.0,16.0,State Law,False,input_minimum_wage_updated
Yuba City,Sutter,2025,16.5,16.5,State Law,False,input_minimum_wage_updated
Yuba City,Sutter,2026,16.9,16.9,State Law,False,input_minimum_wage_updated
Corning,Tehama,2012,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Corning,Tehama,2013,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Corning,Tehama,2014,8.0,8.504109589041096,State Law,True,state_law_backfill_pre_input_years
Corning,Tehama,2015,9.0,9.0,State Law,True,state_law_backfill_pre_input_years
Corning,Tehama,2016,10.0,10.0,State Law,False,input_minimum_wage_updated
Corning,Tehama,2017,10.5,10.5,State Law,False,input_minimum_wage_updated
Corning,Tehama,2018,11.0,11.0,State Law,False,input_minimum_wage_updated
Corning,Tehama,2019,12.0,12.0,State Law,False,input_minimum_wage_updated
Corning,Tehama,2020,13.0,13.0,State Law,False,input_minimum_wage_updated
Corning,Tehama,2021,14.0,14.0,State Law,False,input_minimum_wage_updated
Corning,Tehama,2022,15.0,15.0,State Law,False,input_minimum_wage_updated
Corning,Tehama,2023,15.5,15.5,State Law,False,input_minimum_wage_updated
Corning,Tehama,2024,16.0,16.0,State Law,False,input_minimum_wage_updated
Corning,Tehama,2025,16.5,16.5,State Law,False,input_minimum_wage_updated
Corning,Tehama,2026,16.9,16.9,State Law,False,input_minimum_wage_updated
Red Bluff,Tehama,2012,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Red Bluff,Tehama,2013,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Red Bluff,Tehama,2014,8.0,8.504109589041096,State Law,True,state_law_backfill_pre_input_years
Red Bluff,Tehama,2015,9.0,9.0,State Law,True,state_law_backfill_pre_input_years
Red Bluff,Tehama,2016,10.0,10.0,State Law,False,input_minimum_wage_updated
Red Bluff,Tehama,2017,10.5,10.5,State Law,False,input_minimum_wage_updated
Red Bluff,Tehama,2018,11.0,11.0,State Law,False,input_minimum_wage_updated
Red Bluff,Tehama,2019,12.0,12.0,State Law,False,input_minimum_wage_updated
Red Bluff,Tehama,2020,13.0,13.0,State Law,False,input_minimum_wage_updated
Red Bluff,Tehama,2021,14.0,14.0,State Law,False,input_minimum_wage_updated
Red Bluff,Tehama,2022,15.0,15.0,State Law,False,input_minimum_wage_updated
Red Bluff,Tehama,2023,15.5,15.5,State Law,False,input_minimum_wage_updated
Red Bluff,Tehama,2024,16.0,16.0,State Law,False,input_minimum_wage_updated
Red Bluff,Tehama,2025,16.5,16.5,State Law,False,input_minimum_wage_updated
Red Bluff,Tehama,2026,16.9,16.9,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Tehama,2012,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Unincorporated / Other,Tehama,2013,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Unincorporated / Other,Tehama,2014,8.0,8.504109589041096,State Law,True,state_law_backfill_pre_input_years
Unincorporated / Other,Tehama,2015,9.0,9.0,State Law,True,state_law_backfill_pre_input_years
Unincorporated / Other,Tehama,2016,10.0,10.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Tehama,2017,10.5,10.5,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Tehama,2018,11.0,11.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Tehama,2019,12.0,12.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Tehama,2020,13.0,13.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Tehama,2021,14.0,14.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Tehama,2022,15.0,15.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Tehama,2023,15.5,15.5,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Tehama,2024,16.0,16.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Tehama,2025,16.5,16.5,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Tehama,2026,16.9,16.9,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Trinity,2012,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Unincorporated / Other,Trinity,2013,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Unincorporated / Other,Trinity,2014,8.0,8.504109589041096,State Law,True,state_law_backfill_pre_input_years
Unincorporated / Other,Trinity,2015,9.0,9.0,State Law,True,state_law_backfill_pre_input_years
Unincorporated / Other,Trinity,2016,10.0,10.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Trinity,2017,10.5,10.5,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Trinity,2018,11.0,11.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Trinity,2019,12.0,12.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Trinity,2020,13.0,13.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Trinity,2021,14.0,14.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Trinity,2022,15.0,15.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Trinity,2023,15.5,15.5,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Trinity,2024,16.0,16.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Trinity,2025,16.5,16.5,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Trinity,2026,16.9,16.9,State Law,False,input_minimum_wage_updated
Dinuba,Tulare,2012,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Dinuba,Tulare,2013,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Dinuba,Tulare,2014,8.0,8.504109589041096,State Law,True,state_law_backfill_pre_input_years
Dinuba,Tulare,2015,9.0,9.0,State Law,True,state_law_backfill_pre_input_years
Dinuba,Tulare,2016,10.0,10.0,State Law,False,input_minimum_wage_updated
Dinuba,Tulare,2017,10.5,10.5,State Law,False,input_minimum_wage_updated
Dinuba,Tulare,2018,11.0,11.0,State Law,False,input_minimum_wage_updated
Dinuba,Tulare,2019,12.0,12.0,State Law,False,input_minimum_wage_updated
Dinuba,Tulare,2020,13.0,13.0,State Law,False,input_minimum_wage_updated
Dinuba,Tulare,2021,14.0,14.0,State Law,False,input_minimum_wage_updated
Dinuba,Tulare,2022,15.0,15.0,State Law,False,input_minimum_wage_updated
Dinuba,Tulare,2023,15.5,15.5,State Law,False,input_minimum_wage_updated
Dinuba,Tulare,2024,16.0,16.0,State Law,False,input_minimum_wage_updated
Dinuba,Tulare,2025,16.5,16.5,State Law,False,input_minimum_wage_updated
Dinuba,Tulare,2026,16.9,16.9,State Law,False,input_minimum_wage_updated
Exeter,Tulare,2012,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Exeter,Tulare,2013,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Exeter,Tulare,2014,8.0,8.504109589041096,State Law,True,state_law_backfill_pre_input_years
Exeter,Tulare,2015,9.0,9.0,State Law,True,state_law_backfill_pre_input_years
Exeter,Tulare,2016,10.0,10.0,State Law,False,input_minimum_wage_updated
Exeter,Tulare,2017,10.5,10.5,State Law,False,input_minimum_wage_updated
Exeter,Tulare,2018,11.0,11.0,State Law,False,input_minimum_wage_updated
Exeter,Tulare,2019,12.0,12.0,State Law,False,input_minimum_wage_updated
Exeter,Tulare,2020,13.0,13.0,State Law,False,input_minimum_wage_updated
Exeter,Tulare,2021,14.0,14.0,State Law,False,input_minimum_wage_updated
Exeter,Tulare,2022,15.0,15.0,State Law,False,input_minimum_wage_updated
Exeter,Tulare,2023,15.5,15.5,State Law,False,input_minimum_wage_updated
Exeter,Tulare,2024,16.0,16.0,State Law,False,input_minimum_wage_updated
Exeter,Tulare,2025,16.5,16.5,State Law,False,input_minimum_wage_updated
Exeter,Tulare,2026,16.9,16.9,State Law,False,input_minimum_wage_updated
Farmersville,Tulare,2012,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Farmersville,Tulare,2013,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Farmersville,Tulare,2014,8.0,8.504109589041096,State Law,True,state_law_backfill_pre_input_years
Farmersville,Tulare,2015,9.0,9.0,State Law,True,state_law_backfill_pre_input_years
Farmersville,Tulare,2016,10.0,10.0,State Law,False,input_minimum_wage_updated
Farmersville,Tulare,2017,10.5,10.5,State Law,False,input_minimum_wage_updated
Farmersville,Tulare,2018,11.0,11.0,State Law,False,input_minimum_wage_updated
Farmersville,Tulare,2019,12.0,12.0,State Law,False,input_minimum_wage_updated
Farmersville,Tulare,2020,13.0,13.0,State Law,False,input_minimum_wage_updated
Farmersville,Tulare,2021,14.0,14.0,State Law,False,input_minimum_wage_updated
Farmersville,Tulare,2022,15.0,15.0,State Law,False,input_minimum_wage_updated
Farmersville,Tulare,2023,15.5,15.5,State Law,False,input_minimum_wage_updated
Farmersville,Tulare,2024,16.0,16.0,State Law,False,input_minimum_wage_updated
Farmersville,Tulare,2025,16.5,16.5,State Law,False,input_minimum_wage_updated
Farmersville,Tulare,2026,16.9,16.9,State Law,False,input_minimum_wage_updated
Lindsay,Tulare,2012,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Lindsay,Tulare,2013,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Lindsay,Tulare,2014,8.0,8.504109589041096,State Law,True,state_law_backfill_pre_input_years
Lindsay,Tulare,2015,9.0,9.0,State Law,True,state_law_backfill_pre_input_years
Lindsay,Tulare,2016,10.0,10.0,State Law,False,input_minimum_wage_updated
Lindsay,Tulare,2017,10.5,10.5,State Law,False,input_minimum_wage_updated
Lindsay,Tulare,2018,11.0,11.0,State Law,False,input_minimum_wage_updated
Lindsay,Tulare,2019,12.0,12.0,State Law,False,input_minimum_wage_updated
Lindsay,Tulare,2020,13.0,13.0,State Law,False,input_minimum_wage_updated
Lindsay,Tulare,2021,14.0,14.0,State Law,False,input_minimum_wage_updated
Lindsay,Tulare,2022,15.0,15.0,State Law,False,input_minimum_wage_updated
Lindsay,Tulare,2023,15.5,15.5,State Law,False,input_minimum_wage_updated
Lindsay,Tulare,2024,16.0,16.0,State Law,False,input_minimum_wage_updated
Lindsay,Tulare,2025,16.5,16.5,State Law,False,input_minimum_wage_updated
Lindsay,Tulare,2026,16.9,16.9,State Law,False,input_minimum_wage_updated
Porterville,Tulare,2012,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Porterville,Tulare,2013,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Porterville,Tulare,2014,8.0,8.504109589041096,State Law,True,state_law_backfill_pre_input_years
Porterville,Tulare,2015,9.0,9.0,State Law,True,state_law_backfill_pre_input_years
Porterville,Tulare,2016,10.0,10.0,State Law,False,input_minimum_wage_updated
Porterville,Tulare,2017,10.5,10.5,State Law,False,input_minimum_wage_updated
Porterville,Tulare,2018,11.0,11.0,State Law,False,input_minimum_wage_updated
Porterville,Tulare,2019,12.0,12.0,State Law,False,input_minimum_wage_updated
Porterville,Tulare,2020,13.0,13.0,State Law,False,input_minimum_wage_updated
Porterville,Tulare,2021,14.0,14.0,State Law,False,input_minimum_wage_updated
Porterville,Tulare,2022,15.0,15.0,State Law,False,input_minimum_wage_updated
Porterville,Tulare,2023,15.5,15.5,State Law,False,input_minimum_wage_updated
Porterville,Tulare,2024,16.0,16.0,State Law,False,input_minimum_wage_updated
Porterville,Tulare,2025,16.5,16.5,State Law,False,input_minimum_wage_updated
Porterville,Tulare,2026,16.9,16.9,State Law,False,input_minimum_wage_updated
Tulare,Tulare,2012,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Tulare,Tulare,2013,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Tulare,Tulare,2014,8.0,8.504109589041096,State Law,True,state_law_backfill_pre_input_years
Tulare,Tulare,2015,9.0,9.0,State Law,True,state_law_backfill_pre_input_years
Tulare,Tulare,2016,10.0,10.0,State Law,False,input_minimum_wage_updated
Tulare,Tulare,2017,10.5,10.5,State Law,False,input_minimum_wage_updated
Tulare,Tulare,2018,11.0,11.0,State Law,False,input_minimum_wage_updated
Tulare,Tulare,2019,12.0,12.0,State Law,False,input_minimum_wage_updated
Tulare,Tulare,2020,13.0,13.0,State Law,False,input_minimum_wage_updated
Tulare,Tulare,2021,14.0,14.0,State Law,False,input_minimum_wage_updated
Tulare,Tulare,2022,15.0,15.0,State Law,False,input_minimum_wage_updated
Tulare,Tulare,2023,15.5,15.5,State Law,False,input_minimum_wage_updated
Tulare,Tulare,2024,16.0,16.0,State Law,False,input_minimum_wage_updated
Tulare,Tulare,2025,16.5,16.5,State Law,False,input_minimum_wage_updated
Tulare,Tulare,2026,16.9,16.9,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Tulare,2012,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Unincorporated / Other,Tulare,2013,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Unincorporated / Other,Tulare,2014,8.0,8.504109589041096,State Law,True,state_law_backfill_pre_input_years
Unincorporated / Other,Tulare,2015,9.0,9.0,State Law,True,state_law_backfill_pre_input_years
Unincorporated / Other,Tulare,2016,10.0,10.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Tulare,2017,10.5,10.5,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Tulare,2018,11.0,11.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Tulare,2019,12.0,12.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Tulare,2020,13.0,13.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Tulare,2021,14.0,14.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Tulare,2022,15.0,15.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Tulare,2023,15.5,15.5,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Tulare,2024,16.0,16.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Tulare,2025,16.5,16.5,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Tulare,2026,16.9,16.9,State Law,False,input_minimum_wage_updated
Visalia,Tulare,2012,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Visalia,Tulare,2013,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Visalia,Tulare,2014,8.0,8.504109589041096,State Law,True,state_law_backfill_pre_input_years
Visalia,Tulare,2015,9.0,9.0,State Law,True,state_law_backfill_pre_input_years
Visalia,Tulare,2016,10.0,10.0,State Law,False,input_minimum_wage_updated
Visalia,Tulare,2017,10.5,10.5,State Law,False,input_minimum_wage_updated
Visalia,Tulare,2018,11.0,11.0,State Law,False,input_minimum_wage_updated
Visalia,Tulare,2019,12.0,12.0,State Law,False,input_minimum_wage_updated
Visalia,Tulare,2020,13.0,13.0,State Law,False,input_minimum_wage_updated
Visalia,Tulare,2021,14.0,14.0,State Law,False,input_minimum_wage_updated
Visalia,Tulare,2022,15.0,15.0,State Law,False,input_minimum_wage_updated
Visalia,Tulare,2023,15.5,15.5,State Law,False,input_minimum_wage_updated
Visalia,Tulare,2024,16.0,16.0,State Law,False,input_minimum_wage_updated
Visalia,Tulare,2025,16.5,16.5,State Law,False,input_minimum_wage_updated
Visalia,Tulare,2026,16.9,16.9,State Law,False,input_minimum_wage_updated
Woodlake,Tulare,2012,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Woodlake,Tulare,2013,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Woodlake,Tulare,2014,8.0,8.504109589041096,State Law,True,state_law_backfill_pre_input_years
Woodlake,Tulare,2015,9.0,9.0,State Law,True,state_law_backfill_pre_input_years
Woodlake,Tulare,2016,10.0,10.0,State Law,False,input_minimum_wage_updated
Woodlake,Tulare,2017,10.5,10.5,State Law,False,input_minimum_wage_updated
Woodlake,Tulare,2018,11.0,11.0,State Law,False,input_minimum_wage_updated
Woodlake,Tulare,2019,12.0,12.0,State Law,False,input_minimum_wage_updated
Woodlake,Tulare,2020,13.0,13.0,State Law,False,input_minimum_wage_updated
Woodlake,Tulare,2021,14.0,14.0,State Law,False,input_minimum_wage_updated
Woodlake,Tulare,2022,15.0,15.0,State Law,False,input_minimum_wage_updated
Woodlake,Tulare,2023,15.5,15.5,State Law,False,input_minimum_wage_updated
Woodlake,Tulare,2024,16.0,16.0,State Law,False,input_minimum_wage_updated
Woodlake,Tulare,2025,16.5,16.5,State Law,False,input_minimum_wage_updated
Woodlake,Tulare,2026,16.9,16.9,State Law,False,input_minimum_wage_updated
Sonora,Tuolumne,2012,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Sonora,Tuolumne,2013,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Sonora,Tuolumne,2014,8.0,8.504109589041096,State Law,True,state_law_backfill_pre_input_years
Sonora,Tuolumne,2015,9.0,9.0,State Law,True,state_law_backfill_pre_input_years
Sonora,Tuolumne,2016,10.0,10.0,State Law,False,input_minimum_wage_updated
Sonora,Tuolumne,2017,10.5,10.5,State Law,False,input_minimum_wage_updated
Sonora,Tuolumne,2018,11.0,11.0,State Law,False,input_minimum_wage_updated
Sonora,Tuolumne,2019,12.0,12.0,State Law,False,input_minimum_wage_updated
Sonora,Tuolumne,2020,13.0,13.0,State Law,False,input_minimum_wage_updated
Sonora,Tuolumne,2021,14.0,14.0,State Law,False,input_minimum_wage_updated
Sonora,Tuolumne,2022,15.0,15.0,State Law,False,input_minimum_wage_updated
Sonora,Tuolumne,2023,15.5,15.5,State Law,False,input_minimum_wage_updated
Sonora,Tuolumne,2024,16.0,16.0,State Law,False,input_minimum_wage_updated
Sonora,Tuolumne,2025,16.5,16.5,State Law,False,input_minimum_wage_updated
Sonora,Tuolumne,2026,16.9,16.9,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Tuolumne,2012,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Unincorporated / Other,Tuolumne,2013,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Unincorporated / Other,Tuolumne,2014,8.0,8.504109589041096,State Law,True,state_law_backfill_pre_input_years
Unincorporated / Other,Tuolumne,2015,9.0,9.0,State Law,True,state_law_backfill_pre_input_years
Unincorporated / Other,Tuolumne,2016,10.0,10.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Tuolumne,2017,10.5,10.5,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Tuolumne,2018,11.0,11.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Tuolumne,2019,12.0,12.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Tuolumne,2020,13.0,13.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Tuolumne,2021,14.0,14.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Tuolumne,2022,15.0,15.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Tuolumne,2023,15.5,15.5,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Tuolumne,2024,16.0,16.0,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Tuolumne,2025,16.5,16.5,State Law,False,input_minimum_wage_updated
Unincorporated / Other,Tuolumne,2026,16.9,16.9,State Law,False,input_minimum_wage_updated
Camarillo,Ventura,2012,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Camarillo,Ventura,2013,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Camarillo,Ventura,2014,8.0,8.504109589041096,State Law,True,state_law_backfill_pre_input_years
Camarillo,Ventura,2015,9.0,9.0,State Law,True,state_law_backfill_pre_input_years
Camarillo,Ventura,2016,10.0,10.0,State Law,False,input_minimum_wage_updated
Camarillo,Ventura,2017,10.5,10.5,State Law,False,input_minimum_wage_updated
Camarillo,Ventura,2018,11.0,11.0,State Law,False,input_minimum_wage_updated
Camarillo,Ventura,2019,12.0,12.0,State Law,False,input_minimum_wage_updated
Camarillo,Ventura,2020,13.0,13.0,State Law,False,input_minimum_wage_updated
Camarillo,Ventura,2021,14.0,14.0,State Law,False,input_minimum_wage_updated
Camarillo,Ventura,2022,15.0,15.0,State Law,False,input_minimum_wage_updated
Camarillo,Ventura,2023,15.5,15.5,State Law,False,input_minimum_wage_updated
Camarillo,Ventura,2024,16.0,16.0,State Law,False,input_minimum_wage_updated
Camarillo,Ventura,2025,16.5,16.5,State Law,False,input_minimum_wage_updated
Camarillo,Ventura,2026,16.9,16.9,State Law,False,input_minimum_wage_updated
Fillmore,Ventura,2012,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Fillmore,Ventura,2013,8.0,8.0,State Law,True,state_law_backfill_pre_input_years
Fillmore,Ventura,2014,8.0,8.504109589041096,State Law,True,state_law_backfill_pre_input_years
Fillmore,Ventura,2015,9.0,9.0,State Law,True,state_law_backfill_pre_input_years
Fillmore,Ventura,2016,10.0,10.0,State Law,False,input_minimum_wage_updated
Fillmore,Ventura,2017,10.5,10.5,State Law,False,input_minimum_wage_updated
