zcta5,county_fips,county,zcta_county_area_share,zcta_county_count,county_rank_in_zcta,is_dominant_county,dominant_county_share,zcta_county_assignment_quality
95327,06109,Tuolumne,1.0,1,1,True,1.0,single_county
95328,06099,Stanislaus,1.0,1,1,True,1.0,single_county
95329,06109,Tuolumne,0.4543771357894137,3,1,True,0.4543771357894137,multi_county_low_dominance
95329,06099,Stanislaus,0.3687212508629175,3,2,False,0.4543771357894137,multi_county_low_dominance
95329,06043,Mariposa,0.17690161334766877,3,3,False,0.4543771357894137,multi_county_low_dominance
95330,06077,San Joaquin,1.0,1,1,True,1.0,single_county
95333,06047,Merced,1.0,1,1,True,1.0,single_county
95334,06047,Merced,1.0,1,1,True,1.0,single_county
95335,06109,Tuolumne,1.0,1,1,True,1.0,single_county
95336,06077,San Joaquin,1.0,1,1,True,1.0,single_county
95337,06077,San Joaquin,1.0,1,1,True,1.0,single_county
95338,06043,Mariposa,1.0,1,1,True,1.0,single_county
95340,06047,Merced,1.0,1,1,True,1.0,single_county
95341,06047,Merced,1.0,1,1,True,1.0,single_county
95345,06043,Mariposa,1.0,1,1,True,1.0,single_county
95346,06109,Tuolumne,1.0,1,1,True,1.0,single_county
95348,06047,Merced,1.0,1,1,True,1.0,single_county
95350,06099,Stanislaus,1.0,1,1,True,1.0,single_county
95351,06099,Stanislaus,1.0,1,1,True,1.0,single_county
95354,06099,Stanislaus,1.0,1,1,True,1.0,single_county
95355,06099,Stanislaus,1.0,1,1,True,1.0,single_county
95356,06099,Stanislaus,1.0,1,1,True,1.0,single_county
95357,06099,Stanislaus,1.0,1,1,True,1.0,single_county
95358,06099,Stanislaus,1.0,1,1,True,1.0,single_county
95360,06099,Stanislaus,0.765120579468233,2,1,True,0.765120579468233,multi_county_low_dominance
95360,06047,Merced,0.23487942053176702,2,2,False,0.765120579468233,multi_county_low_dominance
95361,06099,Stanislaus,0.9770647579548257,2,1,True,0.9770647579548257,dominant_county_ge_80pct
95361,06077,San Joaquin,0.022935242045174237,2,2,False,0.9770647579548257,dominant_county_ge_80pct
95363,06099,Stanislaus,1.0,1,1,True,1.0,single_county
95364,06109,Tuolumne,1.0,1,1,True,1.0,single_county
95365,06047,Merced,1.0,1,1,True,1.0,single_county
95366,06077,San Joaquin,1.0,1,1,True,1.0,single_county
95367,06099,Stanislaus,1.0,1,1,True,1.0,single_county
95368,06099,Stanislaus,1.0,1,1,True,1.0,single_county
95369,06047,Merced,0.8636576281450283,2,1,True,0.8636576281450283,dominant_county_ge_80pct
95369,06043,Mariposa,0.13634237185497167,2,2,False,0.8636576281450283,dominant_county_ge_80pct
95370,06109,Tuolumne,1.0,1,1,True,1.0,single_county
95372,06109,Tuolumne,1.0,1,1,True,1.0,single_county
95374,06047,Merced,1.0,1,1,True,1.0,single_county
95375,06109,Tuolumne,1.0,1,1,True,1.0,single_county
95376,06077,San Joaquin,1.0,1,1,True,1.0,single_county
95377,06077,San Joaquin,0.8932934755285022,2,1,True,0.8932934755285022,dominant_county_ge_80pct
95377,06001,Alameda,0.10670652447149778,2,2,False,0.8932934755285022,dominant_county_ge_80pct
95379,06109,Tuolumne,1.0,1,1,True,1.0,single_county
95380,06099,Stanislaus,0.7532923313615342,2,1,True,0.7532923313615342,multi_county_low_dominance
95380,06047,Merced,0.24670766863846577,2,2,False,0.7532923313615342,multi_county_low_dominance
95382,06099,Stanislaus,1.0,1,1,True,1.0,single_county
95383,06109,Tuolumne,1.0,1,1,True,1.0,single_county
95385,06099,Stanislaus,0.9797433976831089,2,1,True,0.9797433976831089,dominant_county_ge_80pct
95385,06077,San Joaquin,0.020256602316891074,2,2,False,0.9797433976831089,dominant_county_ge_80pct
95386,06099,Stanislaus,1.0,1,1,True,1.0,single_county
95387,06099,Stanislaus,1.0,1,1,True,1.0,single_county
95388,06047,Merced,1.0,1,1,True,1.0,single_county
95389,06043,Mariposa,0.81900330791456,2,1,True,0.81900330791456,dominant_county_ge_80pct
95389,06109,Tuolumne,0.18099669208544,2,2,False,0.81900330791456,dominant_county_ge_80pct
95391,06001,Alameda,0.6946183452687855,2,1,True,0.6946183452687855,multi_county_low_dominance
95391,06077,San Joaquin,0.3053816547312144,2,2,False,0.6946183452687855,multi_county_low_dominance
95401,06097,Sonoma,1.0,1,1,True,1.0,single_county
95403,06097,Sonoma,1.0,1,1,True,1.0,single_county
95404,06097,Sonoma,1.0,1,1,True,1.0,single_county
95405,06097,Sonoma,1.0,1,1,True,1.0,single_county
95407,06097,Sonoma,1.0,1,1,True,1.0,single_county
95409,06097,Sonoma,1.0,1,1,True,1.0,single_county
95410,06045,Mendocino,1.0,1,1,True,1.0,single_county
95412,06097,Sonoma,1.0,1,1,True,1.0,single_county
95415,06045,Mendocino,1.0,1,1,True,1.0,single_county
95417,06045,Mendocino,1.0,1,1,True,1.0,single_county
95419,06097,Sonoma,1.0,1,1,True,1.0,single_county
95420,06045,Mendocino,1.0,1,1,True,1.0,single_county
95421,06097,Sonoma,1.0,1,1,True,1.0,single_county
95422,06033,Lake,1.0,1,1,True,1.0,single_county
95423,06033,Lake,1.0,1,1,True,1.0,single_county
95425,06097,Sonoma,0.6754322050338548,2,1,True,0.6754322050338548,multi_county_low_dominance
95425,06045,Mendocino,0.3245677949661452,2,2,False,0.6754322050338548,multi_county_low_dominance
95426,06033,Lake,1.0,1,1,True,1.0,single_county
95427,06045,Mendocino,1.0,1,1,True,1.0,single_county
95428,06045,Mendocino,1.0,1,1,True,1.0,single_county
95429,06045,Mendocino,1.0,1,1,True,1.0,single_county
95430,06097,Sonoma,1.0,1,1,True,1.0,single_county
95431,06097,Sonoma,1.0,1,1,True,1.0,single_county
95432,06045,Mendocino,1.0,1,1,True,1.0,single_county
95435,06033,Lake,1.0,1,1,True,1.0,single_county
95436,06097,Sonoma,1.0,1,1,True,1.0,single_county
95437,06045,Mendocino,1.0,1,1,True,1.0,single_county
95439,06097,Sonoma,1.0,1,1,True,1.0,single_county
95441,06097,Sonoma,1.0,1,1,True,1.0,single_county
95442,06097,Sonoma,1.0,1,1,True,1.0,single_county
95443,06033,Lake,1.0,1,1,True,1.0,single_county
95444,06097,Sonoma,1.0,1,1,True,1.0,single_county
95445,06045,Mendocino,1.0,1,1,True,1.0,single_county
95446,06097,Sonoma,1.0,1,1,True,1.0,single_county
95448,06097,Sonoma,1.0,1,1,True,1.0,single_county
95449,06045,Mendocino,1.0,1,1,True,1.0,single_county
95450,06097,Sonoma,1.0,1,1,True,1.0,single_county
95451,06033,Lake,1.0,1,1,True,1.0,single_county
95452,06097,Sonoma,1.0,1,1,True,1.0,single_county
95453,06033,Lake,1.0,1,1,True,1.0,single_county
95454,06045,Mendocino,1.0,1,1,True,1.0,single_county
95456,06045,Mendocino,1.0,1,1,True,1.0,single_county
95457,06033,Lake,1.0,1,1,True,1.0,single_county
95458,06033,Lake,1.0,1,1,True,1.0,single_county
95459,06045,Mendocino,1.0,1,1,True,1.0,single_county
95460,06045,Mendocino,1.0,1,1,True,1.0,single_county
95461,06033,Lake,1.0,1,1,True,1.0,single_county
95462,06097,Sonoma,1.0,1,1,True,1.0,single_county
95463,06045,Mendocino,1.0,1,1,True,1.0,single_county
95464,06033,Lake,1.0,1,1,True,1.0,single_county
95465,06097,Sonoma,1.0,1,1,True,1.0,single_county
95466,06045,Mendocino,1.0,1,1,True,1.0,single_county
95467,06033,Lake,1.0,1,1,True,1.0,single_county
95468,06045,Mendocino,1.0,1,1,True,1.0,single_county
95469,06045,Mendocino,0.6310690714152924,2,1,True,0.6310690714152924,multi_county_low_dominance
95469,06033,Lake,0.36893092858470755,2,2,False,0.6310690714152924,multi_county_low_dominance
95470,06045,Mendocino,1.0,1,1,True,1.0,single_county
95471,06097,Sonoma,1.0,1,1,True,1.0,single_county
95472,06097,Sonoma,1.0,1,1,True,1.0,single_county
95476,06097,Sonoma,0.978545241339844,2,1,True,0.978545241339844,dominant_county_ge_80pct
95476,06055,Napa,0.021454758660156014,2,2,False,0.978545241339844,dominant_county_ge_80pct
95480,06097,Sonoma,1.0,1,1,True,1.0,single_county
95482,06045,Mendocino,1.0,1,1,True,1.0,single_county
95485,06033,Lake,1.0,1,1,True,1.0,single_county
95486,06097,Sonoma,1.0,1,1,True,1.0,single_county
95488,06045,Mendocino,1.0,1,1,True,1.0,single_county
95490,06045,Mendocino,1.0,1,1,True,1.0,single_county
95492,06097,Sonoma,1.0,1,1,True,1.0,single_county
95493,06033,Lake,1.0,1,1,True,1.0,single_county
95494,06045,Mendocino,1.0,1,1,True,1.0,single_county
95497,06097,Sonoma,1.0,1,1,True,1.0,single_county
95501,06023,Humboldt,1.0,1,1,True,1.0,single_county
95503,06023,Humboldt,1.0,1,1,True,1.0,single_county
95511,06023,Humboldt,1.0,1,1,True,1.0,single_county
95514,06023,Humboldt,1.0,1,1,True,1.0,single_county
95519,06023,Humboldt,1.0,1,1,True,1.0,single_county
95521,06023,Humboldt,1.0,1,1,True,1.0,single_county
95524,06023,Humboldt,1.0,1,1,True,1.0,single_county
95525,06023,Humboldt,1.0,1,1,True,1.0,single_county
95526,06023,Humboldt,0.8604852280696592,2,1,True,0.8604852280696592,dominant_county_ge_80pct
95526,06105,Trinity,0.13951477193034073,2,2,False,0.8604852280696592,dominant_county_ge_80pct
95527,06105,Trinity,1.0,1,1,True,1.0,single_county
95528,06023,Humboldt,1.0,1,1,True,1.0,single_county
95531,06015,Del Norte,1.0,1,1,True,1.0,single_county
95536,06023,Humboldt,1.0,1,1,True,1.0,single_county
95537,06023,Humboldt,1.0,1,1,True,1.0,single_county
95538,06015,Del Norte,1.0,1,1,True,1.0,single_county
95540,06023,Humboldt,1.0,1,1,True,1.0,single_county
95542,06023,Humboldt,0.9719588949156064,2,1,True,0.9719588949156064,dominant_county_ge_80pct
95542,06045,Mendocino,0.028041105084393586,2,2,False,0.9719588949156064,dominant_county_ge_80pct
95543,06015,Del Norte,1.0,1,1,True,1.0,single_county
95545,06023,Humboldt,1.0,1,1,True,1.0,single_county
95546,06023,Humboldt,1.0,1,1,True,1.0,single_county
95547,06023,Humboldt,1.0,1,1,True,1.0,single_county
95548,06015,Del Norte,1.0,1,1,True,1.0,single_county
95549,06023,Humboldt,1.0,1,1,True,1.0,single_county
95550,06023,Humboldt,1.0,1,1,True,1.0,single_county
95551,06023,Humboldt,1.0,1,1,True,1.0,single_county
95552,06105,Trinity,0.9321739341657472,2,1,True,0.9321739341657472,dominant_county_ge_80pct
95552,06023,Humboldt,0.0678260658342528,2,2,False,0.9321739341657472,dominant_county_ge_80pct
95553,06023,Humboldt,1.0,1,1,True,1.0,single_county
95554,06023,Humboldt,1.0,1,1,True,1.0,single_county
95555,06023,Humboldt,1.0,1,1,True,1.0,single_county
95556,06023,Humboldt,0.8898160143483166,2,1,True,0.8898160143483166,dominant_county_ge_80pct
95556,06093,Siskiyou,0.11018398565168346,2,2,False,0.8898160143483166,dominant_county_ge_80pct
95558,06023,Humboldt,1.0,1,1,True,1.0,single_county
95559,06023,Humboldt,1.0,1,1,True,1.0,single_county
95560,06023,Humboldt,1.0,1,1,True,1.0,single_county
95562,06023,Humboldt,1.0,1,1,True,1.0,single_county
95563,06105,Trinity,1.0,1,1,True,1.0,single_county
95564,06023,Humboldt,1.0,1,1,True,1.0,single_county
95565,06023,Humboldt,1.0,1,1,True,1.0,single_county
95567,06015,Del Norte,1.0,1,1,True,1.0,single_county
95568,06093,Siskiyou,1.0,1,1,True,1.0,single_county
95569,06023,Humboldt,1.0,1,1,True,1.0,single_county
95570,06023,Humboldt,1.0,1,1,True,1.0,single_county
95571,06023,Humboldt,1.0,1,1,True,1.0,single_county
95573,06023,Humboldt,1.0,1,1,True,1.0,single_county
95585,06045,Mendocino,1.0,1,1,True,1.0,single_county
95587,06045,Mendocino,1.0,1,1,True,1.0,single_county
95589,06023,Humboldt,0.786002775610983,2,1,True,0.786002775610983,multi_county_low_dominance
95589,06045,Mendocino,0.21399722438901703,2,2,False,0.786002775610983,multi_county_low_dominance
95595,06105,Trinity,1.0,1,1,True,1.0,single_county
95601,06005,Amador,1.0,1,1,True,1.0,single_county
95602,06061,Placer,0.788930655161935,2,1,True,0.788930655161935,multi_county_low_dominance
95602,06057,Nevada,0.211069344838065,2,2,False,0.788930655161935,multi_county_low_dominance
95603,06061,Placer,1.0,2,1,True,1.0,dominant_county_ge_80pct
95603,06017,El Dorado,0.0,2,2,False,1.0,dominant_county_ge_80pct
95604,06061,Placer,1.0,1,1,True,1.0,single_county
95605,06113,Yolo,1.0,1,1,True,1.0,single_county
95606,06113,Yolo,1.0,1,1,True,1.0,single_county
95607,06113,Yolo,1.0,1,1,True,1.0,single_county
95608,06067,Sacramento,1.0,1,1,True,1.0,single_county
95610,06067,Sacramento,1.0,1,1,True,1.0,single_county
95612,06113,Yolo,0.8864842567350415,2,1,True,0.8864842567350415,dominant_county_ge_80pct
95612,06095,Solano,0.11351574326495853,2,2,False,0.8864842567350415,dominant_county_ge_80pct
95613,06017,El Dorado,1.0,1,1,True,1.0,single_county
95614,06017,El Dorado,1.0,1,1,True,1.0,single_county
95615,06067,Sacramento,1.0,1,1,True,1.0,single_county
95616,06113,Yolo,0.9679067600061207,2,1,True,0.9679067600061207,dominant_county_ge_80pct
95616,06095,Solano,0.032093239993879266,2,2,False,0.9679067600061207,dominant_county_ge_80pct
95618,06113,Yolo,0.7731325498352802,2,1,True,0.7731325498352802,multi_county_low_dominance
95618,06095,Solano,0.22686745016471974,2,2,False,0.7731325498352802,multi_county_low_dominance
95619,06017,El Dorado,1.0,1,1,True,1.0,single_county
95620,06095,Solano,0.7584673040818106,2,1,True,0.7584673040818106,multi_county_low_dominance
95620,06113,Yolo,0.2415326959181894,2,2,False,0.7584673040818106,multi_county_low_dominance
95621,06067,Sacramento,1.0,1,1,True,1.0,single_county
95623,06017,El Dorado,1.0,1,1,True,1.0,single_county
95624,06067,Sacramento,1.0,1,1,True,1.0,single_county
95625,06095,Solano,1.0,1,1,True,1.0,single_county
95626,06067,Sacramento,0.575207822756892,3,1,True,0.575207822756892,multi_county_low_dominance
95626,06061,Placer,0.25596314910480356,3,2,False,0.575207822756892,multi_county_low_dominance
95626,06101,Sutter,0.1688290281383045,3,3,False,0.575207822756892,multi_county_low_dominance
95627,06113,Yolo,1.0,1,1,True,1.0,single_county
95628,06067,Sacramento,1.0,1,1,True,1.0,single_county
95629,06005,Amador,0.6081574027321865,2,1,True,0.6081574027321865,multi_county_low_dominance
95629,06017,El Dorado,0.39184259726781345,2,2,False,0.6081574027321865,multi_county_low_dominance
95630,06067,Sacramento,0.9991015780244092,2,1,True,0.9991015780244092,dominant_county_ge_80pct
95630,06017,El Dorado,0.000898421975590801,2,2,False,0.9991015780244092,dominant_county_ge_80pct
95631,06061,Placer,1.0,1,1,True,1.0,single_county
95632,06067,Sacramento,0.6942893632929446,2,1,True,0.6942893632929446,multi_county_low_dominance
95632,06077,San Joaquin,0.3057106367070554,2,2,False,0.6942893632929446,multi_county_low_dominance
95633,06017,El Dorado,1.0,1,1,True,1.0,single_county
95634,06017,El Dorado,1.0,1,1,True,1.0,single_county
95635,06017,El Dorado,1.0,1,1,True,1.0,single_county
95636,06017,El Dorado,1.0,1,1,True,1.0,single_county
95637,06113,Yolo,1.0,1,1,True,1.0,single_county
95638,06067,Sacramento,1.0,1,1,True,1.0,single_county
95639,06067,Sacramento,1.0,1,1,True,1.0,single_county
95640,06005,Amador,0.9967424733539797,2,1,True,0.9967424733539797,dominant_county_ge_80pct
95640,06067,Sacramento,0.0032575266460203108,2,2,False,0.9967424733539797,dominant_county_ge_80pct
95641,06067,Sacramento,0.9660483015331338,2,1,True,0.9660483015331338,dominant_county_ge_80pct
95641,06077,San Joaquin,0.03395169846686614,2,2,False,0.9660483015331338,dominant_county_ge_80pct
95642,06005,Amador,1.0,1,1,True,1.0,single_county
95645,06113,Yolo,0.39462605857259936,3,1,True,0.39462605857259936,multi_county_low_dominance
95645,06101,Sutter,0.35480915761420884,3,2,False,0.39462605857259936,multi_county_low_dominance
95645,06011,Colusa,0.25056478381319186,3,3,False,0.39462605857259936,multi_county_low_dominance
95646,06003,Alpine,0.9737981972743955,2,1,True,0.9737981972743955,dominant_county_ge_80pct
95646,06005,Amador,0.026201802725604427,2,2,False,0.9737981972743955,dominant_county_ge_80pct
95648,06061,Placer,1.0,1,1,True,1.0,single_county
95650,06061,Placer,1.0,1,1,True,1.0,single_county
95651,06017,El Dorado,1.0,1,1,True,1.0,single_county
95652,06067,Sacramento,1.0,1,1,True,1.0,single_county
95653,06113,Yolo,1.0,1,1,True,1.0,single_county
95655,06067,Sacramento,1.0,1,1,True,1.0,single_county
95658,06061,Placer,1.0,1,1,True,1.0,single_county
95659,06101,Sutter,1.0,1,1,True,1.0,single_county
95660,06067,Sacramento,1.0,1,1,True,1.0,single_county
95661,06061,Placer,1.0,1,1,True,1.0,single_county
95662,06067,Sacramento,1.0,1,1,True,1.0,single_county
95663,06061,Placer,1.0,1,1,True,1.0,single_county
95664,06017,El Dorado,1.0,1,1,True,1.0,single_county
95665,06005,Amador,1.0,1,1,True,1.0,single_county
95666,06005,Amador,1.0,1,1,True,1.0,single_county
95667,06017,El Dorado,1.0,1,1,True,1.0,single_county
95668,06101,Sutter,0.696300101877238,2,1,True,0.696300101877238,multi_county_low_dominance
95668,06061,Placer,0.30369989812276194,2,2,False,0.696300101877238,multi_county_low_dominance
95669,06005,Amador,1.0,1,1,True,1.0,single_county
95670,06067,Sacramento,1.0,1,1,True,1.0,single_county
95671,06067,Sacramento,1.0,1,1,True,1.0,single_county
95672,06017,El Dorado,1.0,1,1,True,1.0,single_county
95673,06067,Sacramento,1.0,1,1,True,1.0,single_county
95674,06101,Sutter,1.0,1,1,True,1.0,single_county
95675,06005,Amador,1.0,1,1,True,1.0,single_county
95676,06101,Sutter,1.0,1,1,True,1.0,single_county
95677,06061,Placer,1.0,1,1,True,1.0,single_county
95678,06061,Placer,0.9995437704285239,2,1,True,0.9995437704285239,dominant_county_ge_80pct
95678,06067,Sacramento,0.0004562295714760676,2,2,False,0.9995437704285239,dominant_county_ge_80pct
95679,06113,Yolo,1.0,1,1,True,1.0,single_county
95680,06067,Sacramento,1.0,1,1,True,1.0,single_county
95681,06061,Placer,1.0,1,1,True,1.0,single_county
95682,06017,El Dorado,1.0,1,1,True,1.0,single_county
95683,06067,Sacramento,1.0,1,1,True,1.0,single_county
95684,06017,El Dorado,1.0,1,1,True,1.0,single_county
95685,06005,Amador,1.0,1,1,True,1.0,single_county
95686,06077,San Joaquin,1.0,1,1,True,1.0,single_county
95687,06095,Solano,1.0,1,1,True,1.0,single_county
95688,06095,Solano,1.0,1,1,True,1.0,single_county
95689,06005,Amador,1.0,1,1,True,1.0,single_county
95690,06067,Sacramento,0.6372753401548013,2,1,True,0.6372753401548013,multi_county_low_dominance
95690,06095,Solano,0.36272465984519875,2,2,False,0.6372753401548013,multi_county_low_dominance
95691,06113,Yolo,1.0,1,1,True,1.0,single_county
95692,06115,Yuba,0.9766366344682036,2,1,True,0.9766366344682036,dominant_county_ge_80pct
95692,06101,Sutter,0.023363365531796403,2,2,False,0.9766366344682036,dominant_county_ge_80pct
95693,06067,Sacramento,1.0,1,1,True,1.0,single_county
95694,06113,Yolo,0.8007901546000399,2,1,True,0.8007901546000399,dominant_county_ge_80pct
95694,06095,Solano,0.1992098453999601,2,2,False,0.8007901546000399,dominant_county_ge_80pct
95695,06113,Yolo,1.0,1,1,True,1.0,single_county
95697,06113,Yolo,1.0,1,1,True,1.0,single_county
95698,06113,Yolo,1.0,1,1,True,1.0,single_county
95699,06005,Amador,1.0,1,1,True,1.0,single_county
95701,06061,Placer,1.0,1,1,True,1.0,single_county
95703,06061,Placer,1.0,1,1,True,1.0,single_county
95709,06017,El Dorado,1.0,1,1,True,1.0,single_county
95713,06061,Placer,1.0,1,1,True,1.0,single_county
95714,06061,Placer,1.0,1,1,True,1.0,single_county
95715,06061,Placer,1.0,1,1,True,1.0,single_county
95717,06061,Placer,1.0,1,1,True,1.0,single_county
95720,06017,El Dorado,1.0,1,1,True,1.0,single_county
95721,06017,El Dorado,1.0,1,1,True,1.0,single_county
95722,06061,Placer,1.0,1,1,True,1.0,single_county
95726,06017,El Dorado,1.0,1,1,True,1.0,single_county
95728,06061,Placer,0.7673416778380939,2,1,True,0.7673416778380939,multi_county_low_dominance
95728,06057,Nevada,0.2326583221619061,2,2,False,0.7673416778380939,multi_county_low_dominance
95735,06017,El Dorado,1.0,1,1,True,1.0,single_county
95736,06061,Placer,1.0,1,1,True,1.0,single_county
95742,06067,Sacramento,1.0,1,1,True,1.0,single_county
95746,06061,Placer,1.0,1,1,True,1.0,single_county
95747,06061,Placer,1.0,1,1,True,1.0,single_county
95757,06067,Sacramento,1.0,1,1,True,1.0,single_county
95758,06067,Sacramento,1.0,1,1,True,1.0,single_county
95762,06017,El Dorado,1.0,1,1,True,1.0,single_county
95765,06061,Placer,1.0,1,1,True,1.0,single_county
95776,06113,Yolo,1.0,1,1,True,1.0,single_county
95811,06067,Sacramento,1.0,1,1,True,1.0,single_county
95814,06067,Sacramento,1.0,1,1,True,1.0,single_county
95815,06067,Sacramento,1.0,1,1,True,1.0,single_county
95816,06067,Sacramento,1.0,1,1,True,1.0,single_county
95817,06067,Sacramento,1.0,1,1,True,1.0,single_county
95818,06067,Sacramento,1.0,1,1,True,1.0,single_county
95819,06067,Sacramento,1.0,1,1,True,1.0,single_county
95820,06067,Sacramento,1.0,1,1,True,1.0,single_county
95821,06067,Sacramento,1.0,1,1,True,1.0,single_county
95822,06067,Sacramento,1.0,1,1,True,1.0,single_county
95823,06067,Sacramento,1.0,1,1,True,1.0,single_county
95824,06067,Sacramento,1.0,1,1,True,1.0,single_county
95825,06067,Sacramento,1.0,1,1,True,1.0,single_county
95826,06067,Sacramento,1.0,1,1,True,1.0,single_county
95827,06067,Sacramento,1.0,1,1,True,1.0,single_county
95828,06067,Sacramento,1.0,1,1,True,1.0,single_county
95829,06067,Sacramento,1.0,1,1,True,1.0,single_county
95830,06067,Sacramento,1.0,1,1,True,1.0,single_county
95831,06067,Sacramento,1.0,1,1,True,1.0,single_county
95832,06067,Sacramento,1.0,1,1,True,1.0,single_county
95833,06067,Sacramento,1.0,1,1,True,1.0,single_county
95834,06067,Sacramento,1.0,1,1,True,1.0,single_county
95835,06067,Sacramento,1.0,1,1,True,1.0,single_county
95837,06067,Sacramento,0.9153878603354962,2,1,True,0.9153878603354962,dominant_county_ge_80pct
95837,06101,Sutter,0.08461213966450382,2,2,False,0.9153878603354962,dominant_county_ge_80pct
95838,06067,Sacramento,1.0,1,1,True,1.0,single_county
95841,06067,Sacramento,1.0,1,1,True,1.0,single_county
95842,06067,Sacramento,1.0,1,1,True,1.0,single_county
95843,06067,Sacramento,1.0,1,1,True,1.0,single_county
95864,06067,Sacramento,1.0,1,1,True,1.0,single_county
95901,06115,Yuba,0.9693636594983734,2,1,True,0.9693636594983734,dominant_county_ge_80pct
95901,06007,Butte,0.0306363405016266,2,2,False,0.9693636594983734,dominant_county_ge_80pct
95903,06115,Yuba,1.0,1,1,True,1.0,single_county
95910,06091,Sierra,1.0,1,1,True,1.0,single_county
95912,06011,Colusa,1.0,1,1,True,1.0,single_county
95913,06021,Glenn,1.0,1,1,True,1.0,single_county
95914,06007,Butte,0.8811477598808449,2,1,True,0.8811477598808449,dominant_county_ge_80pct
95914,06115,Yuba,0.11885224011915504,2,2,False,0.8811477598808449,dominant_county_ge_80pct
95915,06063,Plumas,1.0,1,1,True,1.0,single_county
95916,06007,Butte,1.0,1,1,True,1.0,single_county
95917,06007,Butte,1.0,1,1,True,1.0,single_county
95918,06115,Yuba,1.0,1,1,True,1.0,single_county
95919,06115,Yuba,1.0,1,1,True,1.0,single_county
95920,06021,Glenn,1.0,1,1,True,1.0,single_county
95922,06115,Yuba,0.8182497461189713,2,1,True,0.8182497461189713,dominant_county_ge_80pct
95922,06091,Sierra,0.18175025388102875,2,2,False,0.8182497461189713,dominant_county_ge_80pct
95923,06063,Plumas,1.0,1,1,True,1.0,single_county
95925,06115,Yuba,1.0,1,1,True,1.0,single_county
95926,06007,Butte,1.0,1,1,True,1.0,single_county
95928,06007,Butte,1.0,1,1,True,1.0,single_county
95929,06007,Butte,1.0,1,1,True,1.0,single_county
95930,06007,Butte,0.8498352911096384,2,1,True,0.8498352911096384,dominant_county_ge_80pct
95930,06115,Yuba,0.15016470889036157,2,2,False,0.8498352911096384,dominant_county_ge_80pct
95932,06011,Colusa,1.0,1,1,True,1.0,single_county
95934,06063,Plumas,1.0,1,1,True,1.0,single_county
95935,06115,Yuba,1.0,1,1,True,1.0,single_county
95936,06091,Sierra,1.0,1,1,True,1.0,single_county
95937,06113,Yolo,1.0,1,1,True,1.0,single_county
95938,06007,Butte,1.0,1,1,True,1.0,single_county
95939,06021,Glenn,1.0,1,1,True,1.0,single_county
95941,06007,Butte,0.8533798767856169,2,1,True,0.8533798767856169,dominant_county_ge_80pct
95941,06115,Yuba,0.1466201232143831,2,2,False,0.8533798767856169,dominant_county_ge_80pct
95942,06007,Butte,1.0,1,1,True,1.0,single_county
95943,06021,Glenn,1.0,1,1,True,1.0,single_county
95944,06091,Sierra,1.0,1,1,True,1.0,single_county
95945,06057,Nevada,1.0,1,1,True,1.0,single_county
95946,06057,Nevada,1.0,1,1,True,1.0,single_county
95947,06063,Plumas,1.0,1,1,True,1.0,single_county
95948,06007,Butte,0.9979289576695449,2,1,True,0.9979289576695449,dominant_county_ge_80pct
95948,06101,Sutter,0.00207104233045508,2,2,False,0.9979289576695449,dominant_county_ge_80pct
95949,06057,Nevada,1.0,1,1,True,1.0,single_county
95950,06011,Colusa,1.0,1,1,True,1.0,single_county
95951,06021,Glenn,1.0,1,1,True,1.0,single_county
95953,06101,Sutter,1.0,1,1,True,1.0,single_county
95954,06007,Butte,1.0,1,1,True,1.0,single_county
95955,06011,Colusa,1.0,1,1,True,1.0,single_county
95956,06063,Plumas,1.0,1,1,True,1.0,single_county
95957,06101,Sutter,0.9578890046482383,2,1,True,0.9578890046482383,dominant_county_ge_80pct
95957,06011,Colusa,0.04211099535176164,2,2,False,0.9578890046482383,dominant_county_ge_80pct
95958,06007,Butte,1.0,1,1,True,1.0,single_county
95959,06057,Nevada,1.0,1,1,True,1.0,single_county
95960,06091,Sierra,0.39092176102119974,3,1,True,0.39092176102119974,multi_county_low_dominance
95960,06057,Nevada,0.3703413315816094,3,2,False,0.39092176102119974,multi_county_low_dominance
95960,06115,Yuba,0.23873690739719083,3,3,False,0.39092176102119974,multi_county_low_dominance
95961,06115,Yuba,1.0,1,1,True,1.0,single_county
95962,06115,Yuba,1.0,1,1,True,1.0,single_county
95963,06021,Glenn,0.8849719145841336,2,1,True,0.8849719145841336,dominant_county_ge_80pct
95963,06103,Tehama,0.11502808541586643,2,2,False,0.8849719145841336,dominant_county_ge_80pct
95965,06007,Butte,1.0,1,1,True,1.0,single_county
95966,06007,Butte,0.9679515316838703,2,1,True,0.9679515316838703,dominant_county_ge_80pct
95966,06115,Yuba,0.032048468316129744,2,2,False,0.9679515316838703,dominant_county_ge_80pct
95968,06007,Butte,1.0,1,1,True,1.0,single_county
95969,06007,Butte,1.0,1,1,True,1.0,single_county
95970,06011,Colusa,0.5051154454126776,2,1,True,0.5051154454126776,multi_county_low_dominance
95970,06021,Glenn,0.4948845545873224,2,2,False,0.5051154454126776,multi_county_low_dominance
95971,06063,Plumas,1.0,1,1,True,1.0,single_county
95972,06115,Yuba,1.0,1,1,True,1.0,single_county
95973,06007,Butte,0.614977239958628,2,1,True,0.614977239958628,multi_county_low_dominance
95973,06103,Tehama,0.38502276004137204,2,2,False,0.614977239958628,multi_county_low_dominance
