zcta5,year,amenity_source_rows,amenity_type_count,amenity_est_total,amenity_employee_bucket_total,amenity_est_bucket_gap,amenities_observed,amenity_est_coffee_shops,amenity_est_fitness,amenity_est_parks,amenity_est_restaurants,amenity_emp_1000_plus,amenity_emp_100_249,amenity_emp_10_19,amenity_emp_1_4,amenity_emp_20_49,amenity_emp_250_499,amenity_emp_500_999,amenity_emp_50_99,amenity_emp_5_9,amenities_population_for_rate,amenity_per_10k_total,amenity_per_10k_bucket_gap,amenity_per_10k_coffee_shops,amenity_per_10k_fitness,amenity_per_10k_parks,amenity_per_10k_restaurants
92843,2018,2,2,98,97,1,True,31,0,0,67,0,0,24,39,14,0,0,4,16,46036.0,21.28768789642888,0.21722130506560083,6.733860457033626,0.0,0.0,14.553827439395254
92843,2019,2,2,96,94,2,True,28,0,0,68,0,0,25,33,19,0,0,3,14,46873.0,20.480873850617623,0.4266848718878672,5.973588206430142,0.0,0.0,14.507285644187485
92843,2020,2,2,104,101,3,True,32,0,0,72,0,0,26,37,15,0,0,4,19,47823.0,21.74685820630241,0.6273132174894925,6.691340986554587,0.0,0.0,15.05551721974782
92843,2021,2,2,110,107,3,True,32,0,0,78,0,0,23,54,11,0,0,0,19,48413.0,22.721169933695496,0.619668270918968,6.609794889802326,0.0,0.0,16.11137504389317
92843,2022,2,2,110,107,3,True,34,0,0,76,0,0,29,37,14,0,0,3,24,47549.0,23.134030158362954,0.6309280952280806,7.150518412584912,0.0,0.0,15.983511745778038
92843,2023,2,2,102,98,4,True,33,0,0,69,0,0,25,36,8,0,0,3,26,46553.0,21.91051060082057,0.8592357098361008,7.088694606147832,0.0,0.0,14.82181599467274
92844,2012,3,3,62,62,0,True,5,3,0,54,0,0,12,29,12,0,0,0,9,24523.0,25.28238796232109,0.0,2.038902255025894,1.2233413530155364,0.0,22.020144354279658
92844,2013,3,3,69,69,0,True,8,3,0,58,0,0,15,29,11,0,0,1,13,24614.0,28.032826846510115,0.0,3.2501828227837812,1.2188185585439182,0.0,23.56382546518242
92844,2014,3,3,83,83,0,True,12,2,0,69,0,0,10,40,11,0,0,3,19,24314.0,34.13671135971045,0.0,4.935428148391873,0.8225713580653122,0.0,28.378711853253268
92844,2015,3,3,86,86,0,True,13,2,0,71,0,0,11,40,14,0,0,2,19,24804.0,34.67182712465731,0.0,5.241090146750524,0.8063215610385421,0.0,28.624415416868246
92844,2016,3,3,85,85,0,True,12,2,0,71,0,0,12,38,16,0,0,1,18,23585.0,36.039855840576635,0.0,5.087979648081408,0.8479966080135679,0.0,30.10387958448166
92844,2017,2,2,93,88,5,True,19,0,0,74,0,0,13,48,12,0,0,0,15,24050.0,38.66943866943867,2.079002079002079,7.9002079002079,0.0,0.0,30.76923076923077
92844,2018,2,2,94,91,3,True,21,0,0,73,0,0,17,37,15,0,0,0,22,23878.0,39.366781137448704,1.2563866320462351,8.794706424323644,0.0,0.0,30.57207471312505
92844,2019,2,2,86,83,3,True,18,0,0,68,0,0,11,34,15,0,0,3,20,23189.0,37.08654965716503,1.2937168485057569,7.762301091034542,0.0,0.0,29.324248566130496
92844,2020,2,2,89,86,3,True,19,0,0,70,0,0,9,38,17,0,0,0,22,22686.0,39.23124393899321,1.322401481089659,8.375209380234505,0.0,0.0,30.856034558758704
92844,2021,2,2,89,83,6,True,16,0,0,73,0,0,14,31,10,0,0,0,28,22601.0,39.37878854917924,2.6547497898323082,7.079332772886156,0.0,0.0,32.29945577629308
92844,2022,2,2,90,87,3,True,25,0,0,65,0,0,19,35,11,0,0,0,22,22622.0,39.784280788612854,1.3261426929537616,11.051189107948016,0.0,0.0,28.73309168066484
92844,2023,2,2,93,90,3,True,32,0,0,61,0,0,18,37,17,0,0,0,18,22719.0,40.934900303710556,1.3204806549584047,14.085126986222985,0.0,0.0,26.849773317487564
92845,2012,3,3,14,14,0,True,4,5,0,5,0,0,0,8,2,0,0,2,2,16774.0,8.34625014904018,0.0,2.384642899725766,2.980803624657207,0.0,2.980803624657207
92845,2013,3,3,15,15,0,True,4,4,0,7,0,1,2,8,2,0,0,1,1,17125.0,8.75912408759124,0.0,2.3357664233576645,2.3357664233576645,0.0,4.087591240875913
92845,2014,3,3,17,17,0,True,4,6,0,7,0,1,3,10,3,0,0,0,0,17202.0,9.882571793977444,0.0,2.325311010347634,3.487966515521451,0.0,4.06929426810836
92845,2015,3,3,17,17,0,True,3,6,0,8,0,0,3,8,3,0,0,1,2,17221.0,9.871668311944719,0.0,1.7420591138725974,3.4841182277451948,0.0,4.645490970326926
92845,2016,3,3,17,17,0,True,3,6,0,8,0,1,6,6,1,0,0,0,3,17276.0,9.840240796480666,0.0,1.7365130817318823,3.4730261634637647,0.0,4.63070155128502
92845,2017,2,2,8,0,8,True,3,0,0,5,0,0,0,0,0,0,0,0,0,16917.0,4.728970857717089,4.728970857717089,1.7733640716439085,0.0,0.0,2.9556067860731807
92845,2018,2,2,9,0,9,True,3,0,0,6,0,0,0,0,0,0,0,0,0,16600.0,5.421686746987952,5.421686746987952,1.8072289156626506,0.0,0.0,3.6144578313253013
92845,2019,2,2,14,8,6,True,6,0,0,8,0,0,0,8,0,0,0,0,0,16273.0,8.603207767467584,3.6870890432003933,3.6870890432003933,0.0,0.0,4.91611872426719
92845,2020,1,1,8,4,4,True,0,0,0,8,0,0,0,4,0,0,0,0,0,15490.0,5.164622336991608,2.582311168495804,0.0,0.0,0.0,5.164622336991608
92845,2021,2,2,12,9,3,True,0,3,0,9,0,0,0,6,0,0,0,0,3,15240.0,7.874015748031496,1.968503937007874,0.0,1.968503937007874,0.0,5.905511811023622
92845,2022,2,2,14,9,5,True,0,3,0,11,0,0,0,5,0,0,0,0,4,15530.0,9.01481004507405,3.219575016097875,0.0,1.931745009658725,0.0,7.083065035415325
92845,2023,3,3,14,3,11,True,3,3,0,8,0,0,3,0,0,0,0,0,0,15484.0,9.041591320072332,7.1041074657711185,1.9374838543012143,1.9374838543012143,0.0,5.1666236114699045
92860,2012,3,3,28,28,0,True,5,2,0,21,0,0,5,8,10,0,0,0,5,27235.0,10.280888562511473,0.0,1.8358729575913346,0.7343491830365338,0.0,7.710666421883606
92860,2013,3,3,31,31,0,True,6,3,0,22,0,0,9,7,9,0,0,0,6,27177.0,11.40670419840306,0.0,2.207749199690915,1.1038745998454575,0.0,8.095080398866688
92860,2014,3,3,31,31,0,True,6,2,0,23,0,0,9,7,8,0,0,0,7,27304.0,11.353647817169646,0.0,2.1974802226779957,0.732493407559332,0.0,8.423674186932319
92860,2015,3,3,30,30,0,True,6,2,0,22,0,0,10,5,8,0,0,1,6,27091.0,11.073788342992136,0.0,2.2147576685984274,0.7382525561994758,0.0,8.120778118194234
92860,2016,3,3,33,33,0,True,6,2,0,25,0,0,6,7,10,0,0,2,8,26822.0,12.30333308478115,0.0,2.236969651778391,0.7456565505927969,0.0,9.320706882409961
92860,2017,2,2,31,26,5,True,6,0,0,25,0,0,9,0,7,0,0,0,10,26613.0,11.648442490512156,1.8787810468567994,2.254537256228159,0.0,0.0,9.393905234283997
92860,2018,3,3,35,25,10,True,7,3,0,25,0,0,11,6,5,0,0,0,3,26591.0,13.162348162912263,3.7606709036892183,2.6324696325824526,1.1282012711067655,0.0,9.401677259223046
92860,2019,3,3,37,28,9,True,8,3,0,26,0,0,8,6,6,0,0,0,8,26849.0,13.780773958061753,3.352080151960967,2.979626801743082,1.1173600506536556,0.0,9.683787105665015
92860,2020,3,3,37,29,8,True,9,3,0,25,0,0,13,4,8,0,0,0,4,27219.0,13.59344575480363,2.9391234064440277,3.3065138322495318,1.1021712774165107,0.0,9.184760645137588
92860,2021,3,3,37,31,6,True,10,3,0,24,0,0,13,9,6,0,0,0,3,26204.0,14.119981682185925,2.2897267592733934,3.8162112654556553,1.1448633796366967,0.0,9.158907037093574
92860,2022,3,3,42,34,8,True,8,5,0,29,0,0,11,8,9,0,0,0,6,25367.0,16.55694406118185,3.1537036307013047,3.1537036307013047,1.9710647691883156,0.0,11.432175661292229
92860,2023,3,3,41,33,8,True,9,5,0,27,0,0,12,8,10,0,0,0,3,25268.0,16.22605667247111,3.1660598385309484,3.5618173183473165,1.9787873990818428,0.0,10.68545195504195
92861,2012,2,2,5,5,0,True,0,2,0,3,0,0,2,2,0,0,0,0,1,5809.0,8.60733344809778,0.0,0.0,3.4429333792391117,0.0,5.164400068858667
92861,2013,3,3,6,6,0,True,1,2,0,3,0,0,2,2,0,0,0,1,1,5842.0,10.270455323519343,0.0,1.7117425539198903,3.4234851078397806,0.0,5.1352276617596715
92861,2014,3,3,8,8,0,True,3,2,0,3,0,0,3,2,0,0,0,1,2,5911.0,13.534088986635089,0.0,5.075283369988157,3.383522246658772,0.0,5.075283369988157
92861,2015,3,3,9,9,0,True,3,3,0,3,0,0,3,1,0,0,0,1,4,5901.0,15.251652262328419,0.0,5.083884087442806,5.083884087442806,0.0,5.083884087442806
92861,2016,3,3,8,8,0,True,3,3,0,2,0,0,3,0,0,0,0,1,4,5872.0,13.623978201634877,0.0,5.108991825613079,5.108991825613079,0.0,3.4059945504087192
92861,2017,1,1,3,0,3,True,0,3,0,0,0,0,0,0,0,0,0,0,0,5893.0,5.09078567792296,5.09078567792296,0.0,5.09078567792296,0.0,0.0
92861,2018,1,1,3,0,3,True,0,3,0,0,0,0,0,0,0,0,0,0,0,5872.0,5.108991825613079,5.108991825613079,0.0,5.108991825613079,0.0,0.0
92861,2019,1,1,3,0,3,True,0,3,0,0,0,0,0,0,0,0,0,0,0,5822.0,5.152868430092751,5.152868430092751,0.0,5.152868430092751,0.0,0.0
92861,2020,1,1,3,0,3,True,0,3,0,0,0,0,0,0,0,0,0,0,0,5886.0,5.096839959225281,5.096839959225281,0.0,5.096839959225281,0.0,0.0
92861,2021,1,1,3,0,3,True,0,3,0,0,0,0,0,0,0,0,0,0,0,5864.0,5.115961800818553,5.115961800818553,0.0,5.115961800818553,0.0,0.0
92861,2022,1,1,3,0,3,True,0,3,0,0,0,0,0,0,0,0,0,0,0,5814.0,5.159958720330237,5.159958720330237,0.0,5.159958720330237,0.0,0.0
92865,2012,3,3,25,25,0,True,6,1,0,18,0,1,6,8,3,0,0,2,5,19358.0,12.914557288976134,0.0,3.0994937493542722,0.5165822915590453,0.0,9.298481248062817
92865,2013,3,3,32,32,0,True,7,3,0,22,0,1,5,14,5,0,0,1,6,19529.0,16.385887654257772,0.0,3.584412924368887,1.5361769675866659,0.0,11.265297762302216
92865,2014,3,3,31,31,0,True,9,3,0,19,0,1,7,15,4,0,0,1,3,19715.0,15.724067968551864,0.0,4.565051990869896,1.521683996956632,0.0,9.637331980725335
92865,2015,3,3,31,31,0,True,8,3,0,20,0,1,7,11,5,0,0,2,5,20554.0,15.082222438454803,0.0,3.8921864357302716,1.459569913398852,0.0,9.73046608932568
92865,2016,3,3,35,35,0,True,7,6,0,22,0,1,10,13,4,0,0,3,4,20643.0,16.9548999660902,0.0,3.3909799932180404,2.906554279901177,0.0,10.657365692970982
92865,2017,3,3,35,27,8,True,8,4,0,23,0,0,9,11,3,0,0,0,4,20993.0,16.672224074691563,3.810794074215215,3.810794074215215,1.9053970371076074,0.0,10.956032963368742
92865,2018,3,3,35,25,10,True,7,6,0,22,0,0,3,9,4,0,0,0,9,20741.0,16.874789065136685,4.821368304324767,3.374957813027337,2.89282098259486,0.0,10.607010269514488
92865,2019,3,3,34,26,8,True,8,6,0,20,0,0,6,7,4,0,0,0,9,20664.0,16.453735965931088,3.8714672861014323,3.8714672861014323,2.9036004645760745,0.0,9.67866821525358
92865,2020,3,3,36,22,14,True,9,5,0,22,0,0,4,14,4,0,0,0,0,21003.0,17.140408513069563,6.665714421749273,4.285102128267391,2.3806122934818834,0.0,10.474694091320288
92865,2021,3,3,38,32,6,True,9,6,0,23,0,0,3,15,5,0,0,0,9,21384.0,17.770295548073324,2.8058361391694726,4.2087542087542085,2.8058361391694726,0.0,10.755705200149645
92865,2022,3,3,41,33,8,True,12,5,0,24,0,0,4,17,6,0,0,0,6,21140.0,19.394512771996215,3.7842951750236518,5.676442762535478,2.3651844843897822,0.0,11.352885525070956
92865,2023,3,3,41,30,11,True,11,6,0,24,0,0,8,13,4,0,0,0,5,20897.0,19.620041154232666,5.263913480403886,5.263913480403886,2.8712255347657556,0.0,11.484902139063022
92866,2012,3,3,28,28,0,True,4,1,0,23,0,1,7,7,8,0,0,4,1,15017.0,18.645535060265033,0.0,2.6636478657521474,0.6659119664380369,0.0,15.315975228074848
92866,2013,3,3,28,28,0,True,4,1,0,23,0,0,6,6,10,0,0,4,2,15213.0,18.405311246959837,0.0,2.6293301781371197,0.6573325445342799,0.0,15.118648524288439
92866,2014,3,3,31,31,0,True,5,2,0,24,0,0,7,6,11,0,0,5,2,15473.0,20.03489950235895,0.0,3.2314354036062816,1.2925741614425128,0.0,15.510889937310154
92866,2015,3,3,28,28,0,True,4,2,0,22,0,0,7,4,12,0,0,3,2,15490.0,18.076178179470627,0.0,2.582311168495804,1.291155584247902,0.0,14.202711426726921
92866,2016,3,3,30,30,0,True,5,2,0,23,0,1,6,5,13,0,0,3,2,15760.0,19.03553299492386,0.0,3.1725888324873095,1.2690355329949239,0.0,14.593908629441623
92866,2017,2,2,33,27,6,True,8,0,0,25,0,0,9,3,9,0,0,6,0,15388.0,21.44528203795165,3.899142188718482,5.198856251624642,0.0,0.0,16.246425786327006
92866,2018,2,2,34,27,7,True,9,0,0,25,0,0,5,0,13,0,0,5,4,15017.0,22.641006858893256,4.661383765066258,5.993207697942332,0.0,0.0,16.64779916095092
92866,2019,2,2,31,27,4,True,9,0,0,22,0,0,10,6,7,0,0,4,0,15574.0,19.904969821497364,2.568383202773854,5.778862206241171,0.0,0.0,14.126107615256196
92866,2020,2,2,36,31,5,True,11,0,0,25,0,0,4,7,12,0,0,0,8,15428.0,23.3341975628727,3.240860772621208,7.129893699766658,0.0,0.0,16.20430386310604
92866,2021,2,2,40,35,5,True,13,0,0,27,0,0,4,14,13,0,0,0,4,14966.0,26.727248429774153,3.340906053721769,8.6863557396766,0.0,0.0,18.040892690097554
92866,2022,2,2,36,33,3,True,9,0,0,27,0,0,7,4,14,0,0,4,4,14873.0,24.2049351173267,2.017077926443892,6.051233779331675,0.0,0.0,18.153701337995024
92866,2023,3,3,42,34,8,True,11,4,0,27,0,0,7,4,14,0,0,6,3,14776.0,28.424472116946397,5.414185165132648,7.44450460205739,2.707092582566324,0.0,18.272874932322686
92867,2012,3,3,55,55,0,True,6,5,0,44,0,2,9,18,10,0,0,3,13,43557.0,12.627132263470854,0.0,1.3775053378331843,1.147921114860987,0.0,10.101705810776684
92867,2013,3,3,51,51,0,True,6,4,0,41,0,2,11,12,10,0,0,5,11,44148.0,11.552052188094592,0.0,1.3590649633052458,0.9060433088701639,0.0,9.286943915919181
92867,2014,3,3,54,54,0,True,7,6,0,41,0,1,11,15,12,0,0,6,9,44569.0,12.116044784491462,0.0,1.570598397989634,1.346227198276829,0.0,9.199219188225
92867,2015,3,3,58,58,0,True,7,6,0,45,0,1,12,16,11,0,0,5,13,44991.0,12.891467182325353,0.0,1.5558667289013357,1.3336000533440022,0.0,10.002000400080016
92867,2016,3,3,67,67,0,True,9,9,0,49,0,2,17,20,13,0,0,4,11,44868.0,14.932691450476954,0.0,2.0058839261834716,2.0058839261834716,0.0,10.920923598110011
92867,2017,3,3,68,62,6,True,9,10,0,49,0,0,20,18,8,0,0,6,10,44545.0,15.265461892468291,1.3469525199236727,2.020428779885509,2.2449208665394544,0.0,11.000112246043326
92867,2018,3,3,74,64,10,True,13,10,0,51,0,0,17,23,11,0,0,6,7,44628.0,16.581518329299993,2.2407457201756746,2.9129694362283765,2.2407457201756746,0.0,11.42780317289594
92867,2019,3,3,68,59,9,True,12,8,0,48,0,0,13,18,10,0,0,7,11,44655.0,15.227858022617848,2.0154517971111856,2.6872690628149143,1.7915127085432763,0.0,10.749076251259657
92867,2020,3,3,68,59,9,True,11,8,0,49,0,0,12,19,14,0,0,3,11,44437.0,15.302563179332537,2.025339244323424,2.475414631950852,1.8003015505097102,0.0,11.026846996871976
92867,2021,3,3,69,63,6,True,12,8,0,49,0,0,13,26,11,0,0,0,13,44232.0,15.599565925122082,1.3564839934888768,2.7129679869777537,1.8086453246518357,0.0,11.077952613492496
92867,2022,3,3,65,57,8,True,12,10,0,43,0,0,12,14,13,0,0,4,14,44216.0,14.700560882938303,1.8092998009770218,2.7139497014655327,2.261624751221277,0.0,9.724986430251493
92867,2023,3,3,63,58,5,True,13,10,0,40,0,0,19,17,8,0,0,5,9,44003.0,14.317205645069656,1.1362861623071154,2.9543440219984998,2.272572324614231,0.0,9.090289298456923
92868,2012,3,3,43,43,0,True,15,2,0,26,0,2,4,13,13,0,0,5,6,26279.0,16.362875299668936,0.0,5.707979755698466,0.7610639674264622,0.0,9.893831576544008
92868,2013,3,3,45,45,0,True,14,3,0,28,0,3,4,10,12,0,0,7,9,27149.0,16.57519613982099,0.0,5.156727687944307,1.1050130759880659,0.0,10.313455375888614
92868,2014,3,3,45,45,0,True,14,2,0,29,0,4,7,11,10,0,0,7,6,27353.0,16.451577523489195,0.0,5.118268562863305,0.7311812232661865,0.0,10.602127737359705
92868,2015,3,3,47,47,0,True,13,2,0,32,0,5,7,10,10,0,0,5,10,26817.0,17.526196069657306,0.0,4.847671253309468,0.7457955774322258,0.0,11.932729238915613
92868,2016,3,3,49,49,0,True,13,3,0,33,0,5,8,14,8,0,0,5,9,27232.0,17.993537015276146,0.0,4.7737955346650995,1.101645123384254,0.0,12.118096357226792
92868,2017,2,2,44,41,3,True,12,0,0,32,0,3,10,9,5,0,0,6,8,28148.0,15.631661219269574,1.0657950831320164,4.263180332528066,0.0,0.0,11.368480886741509
92868,2018,3,3,50,45,5,True,11,3,0,36,0,4,8,11,7,0,0,3,12,27693.0,18.055104177951108,1.8055104177951107,3.9721229191492435,1.0833062506770663,0.0,12.999675008124798
92868,2019,3,3,54,48,6,True,15,4,0,35,0,0,12,12,7,0,0,5,12,27072.0,19.946808510638295,2.2163120567375887,5.540780141843972,1.4775413711583925,0.0,12.928486997635932
92868,2020,3,3,53,48,5,True,16,5,0,32,0,0,10,17,4,0,0,6,11,26549.0,19.963087121925497,1.8833101058420278,6.026592338694489,1.8833101058420278,0.0,12.053184677388979
92868,2021,3,3,47,42,5,True,13,5,0,29,0,0,8,13,5,0,0,6,10,27233.0,17.258473175926266,1.836007784673007,4.7736202401498184,1.836007784673007,0.0,10.64884515110344
92868,2022,3,3,51,46,5,True,16,5,0,30,0,0,12,17,3,0,0,5,9,27280.0,18.6950146627566,1.8328445747800586,5.865102639296188,1.8328445747800586,0.0,10.997067448680353
92868,2023,3,3,54,46,8,True,18,6,0,30,0,0,12,19,7,0,0,5,3,27390.0,19.715224534501644,2.9207740051113547,6.571741511500548,2.190580503833516,0.0,10.95290251916758
92869,2012,3,3,36,36,0,True,8,5,0,23,0,1,6,20,6,0,0,1,2,39167.0,9.191411136926494,0.0,2.0425358082058875,1.2765848801286797,0.0,5.872290448591928
92869,2013,3,3,33,33,0,True,10,3,0,20,0,1,5,15,7,0,0,0,5,38001.0,8.683982000473671,0.0,2.6315096971132337,0.7894529091339701,0.0,5.263019394226467
92869,2014,3,3,33,33,0,True,10,5,0,18,0,1,4,12,6,0,0,0,10,37390.0,8.825889275207274,0.0,2.674511901577962,1.337255950788981,0.0,4.814121422840332
92869,2015,3,3,39,39,0,True,10,6,0,23,0,1,6,17,8,0,0,0,7,37124.0,10.505333476996013,0.0,2.6936752505117982,1.6162051503070791,0.0,6.195453076177136
92869,2016,3,3,38,38,0,True,9,5,0,24,0,1,5,12,10,0,0,1,9,36298.0,10.468896357926058,0.0,2.479475453193013,1.3774863628850074,0.0,6.611934541848036
92869,2017,3,3,40,30,10,True,10,5,0,25,0,0,6,15,5,0,0,0,4,36598.0,10.92955899229466,2.732389748073665,2.732389748073665,1.3661948740368326,0.0,6.830974370184163
92869,2018,3,3,43,33,10,True,13,5,0,25,0,0,6,13,3,0,0,0,11,36913.0,11.64901254300653,2.709072684420123,3.52179448974616,1.3545363422100616,0.0,6.772681711050307
92869,2019,3,3,45,38,7,True,15,4,0,26,0,0,11,12,5,0,0,0,10,36846.0,12.212994626282365,1.8997991640883678,4.0709982087607886,1.0855995223362103,0.0,7.056396895185366
92869,2020,3,3,42,33,9,True,15,4,0,23,0,0,10,15,3,0,0,0,5,36259.0,11.583331035053366,2.482142364654293,4.136903941090488,1.1031743842907968,0.0,6.343252709672082
92869,2021,2,2,34,32,2,True,12,0,0,22,0,0,9,10,4,0,0,0,9,36174.0,9.399015867750318,0.552883286338254,3.317299718029524,0.0,0.0,6.081716149720793
92869,2022,2,2,34,30,4,True,15,0,0,19,0,0,7,8,4,0,0,0,11,36429.0,9.33322353070356,1.0980262977298305,4.117598616486864,0.0,0.0,5.215624914216695
92869,2023,2,2,33,29,4,True,11,0,0,22,0,0,11,9,3,0,0,0,6,36684.0,8.995747464834805,1.0903936321011884,2.9985824882782683,0.0,0.0,5.997164976556537
92870,2012,3,3,36,36,0,True,5,2,0,29,0,0,8,12,6,0,0,2,8,52510.0,6.855836983431727,0.0,0.9521995810321844,0.38087983241287376,0.0,5.52275756998667
92870,2013,3,3,40,40,0,True,5,2,0,33,0,0,8,11,7,0,0,3,11,52794.0,7.576618555138842,0.0,0.9470773193923553,0.37883092775694205,0.0,6.250710307989545
92870,2014,3,3,40,40,0,True,5,2,0,33,0,1,7,10,9,0,0,1,12,53474.0,7.480270785802446,0.0,0.9350338482253058,0.37401353929012227,0.0,6.171223398287018
92870,2015,3,3,47,47,0,True,7,4,0,36,0,1,10,14,11,0,0,1,10,53772.0,8.740608495127574,0.0,1.3017927545934687,0.7438815740534107,0.0,6.694934166480696
92870,2016,3,3,49,49,0,True,8,5,0,36,0,0,12,11,13,0,0,1,12,53690.0,9.126466753585397,0.0,1.4900353883404729,0.9312721177127957,0.0,6.705159247532129
92870,2017,3,3,49,41,8,True,9,5,0,35,0,0,10,15,9,0,0,0,7,53642.0,9.134633309719996,1.4913687036277543,1.6777897915812237,0.9321054397673465,0.0,6.524738078371425
92870,2018,3,3,53,46,7,True,10,4,0,39,0,0,15,16,9,0,0,0,6,53582.0,9.891381434063678,1.3064088686499196,1.8662983837855998,0.7465193535142398,0.0,7.278563696763838
92870,2019,3,3,57,51,6,True,13,3,0,41,0,0,14,18,9,0,0,0,10,53600.0,10.634328358208956,1.1194029850746268,2.425373134328358,0.5597014925373134,0.0,7.6492537313432845
92870,2020,3,3,55,49,6,True,7,5,0,43,0,0,13,18,10,0,0,0,8,53194.0,10.339511975034778,1.127946760912885,1.3159378877316992,0.9399556340940707,0.0,8.08361845320901
92870,2021,3,3,53,44,9,True,8,7,0,38,0,0,11,16,10,0,0,0,7,53126.0,9.9762827993826,1.6940857583857245,1.5058540074539772,1.3176222565222302,0.0,7.152806535406392
92870,2022,3,3,55,44,11,True,9,6,0,40,0,0,13,9,11,0,0,0,11,53150.0,10.348071495766698,2.0696142991533395,1.6933207902163687,1.1288805268109126,0.0,7.525870178739416
92870,2023,3,3,56,50,6,True,11,4,0,41,0,0,16,16,10,0,0,0,8,52384.0,10.690287110568113,1.1453879047037263,2.099877825290165,0.7635919364691509,0.0,7.826817348808797
92877,2012,1,1,1,1,0,True,0,0,0,1,0,0,0,0,0,0,0,0,1,,,,,,,
92877,2013,1,1,1,1,0,True,0,0,0,1,0,0,0,0,0,0,0,0,1,,,,,,,
92878,2020,1,1,3,0,3,True,0,0,0,3,0,0,0,0,0,0,0,0,0,,,,,,,
92878,2021,1,1,5,0,5,True,0,0,0,5,0,0,0,0,0,0,0,0,0,,,,,,,
92878,2022,1,1,6,3,3,True,0,0,0,6,0,0,0,3,0,0,0,0,0,,,,,,,
92878,2023,2,2,8,0,8,True,3,0,0,5,0,0,0,0,0,0,0,0,0,,,,,,,
92879,2012,3,3,48,48,0,True,7,4,0,37,0,0,6,9,10,0,0,8,15,46912.0,10.231923601637106,0.0,1.4921555252387448,0.8526603001364257,0.0,7.887107776261938
92879,2013,3,3,56,56,0,True,7,3,0,46,0,1,6,19,8,0,0,8,14,48327.0,11.587725288141206,0.0,1.4484656610176507,0.6207709975789931,0.0,9.51848862954456
92879,2014,3,3,59,59,0,True,7,5,0,47,0,1,9,17,10,0,0,7,15,48654.0,12.126443868952194,0.0,1.4387306285197519,1.0276647346569656,0.0,9.660048505775475
92879,2015,3,3,56,56,0,True,7,4,0,45,0,2,9,16,10,0,0,6,13,47452.0,11.801399308775183,0.0,1.475174913596898,0.8429570934839417,0.0,9.483267301694344
92879,2016,3,3,62,62,0,True,10,5,0,47,0,3,12,14,11,0,0,7,15,46487.0,13.337061974315398,0.0,2.151139028115387,1.0755695140576935,0.0,10.11035343214232
92879,2017,3,3,63,56,7,True,11,6,0,46,0,0,12,13,10,0,0,10,11,45767.0,13.765376799877641,1.5294863110975156,2.403478488867525,1.3109882666550134,0.0,10.050910044355104
92879,2018,3,3,69,61,8,True,13,7,0,49,0,0,10,17,10,0,0,9,15,46920.0,14.705882352941176,1.7050298380221653,2.7706734867860185,1.4919011082693947,0.0,10.443307757885764
92879,2019,3,3,68,62,6,True,14,7,0,47,0,0,13,21,13,0,0,8,7,47872.0,14.204545454545455,1.2533422459893049,2.924465240641711,1.4622326203208555,0.0,9.817847593582888
92879,2020,3,3,72,68,4,True,14,10,0,48,0,3,14,22,12,0,0,6,11,49481.0,14.551039793051878,0.8083910996139932,2.829368848648976,2.020977749034983,0.0,9.700693195367919
92879,2021,3,3,68,58,10,True,13,7,0,48,0,0,12,24,10,0,0,0,12,48033.0,14.156933774696562,2.081902025690671,2.706472633397872,1.4573314179834695,0.0,9.993129723315223
92879,2022,3,3,69,59,10,True,18,6,0,45,0,0,15,15,6,0,0,8,15,49111.0,14.049805542546478,2.03620370181833,3.665166663272994,1.221722221090998,0.0,9.162916658182485
92879,2023,3,3,67,59,8,True,18,4,0,45,0,0,17,11,9,0,0,7,15,48756.0,13.741898433013372,1.640823693494134,3.691853310361801,0.820411846747067,0.0,9.229633275904504
92880,2012,3,3,17,17,0,True,4,2,0,11,0,0,4,5,4,0,0,0,4,65093.0,2.6116479498563594,0.0,0.6145053999662021,0.30725269998310106,0.0,1.689889849907056
92880,2013,3,3,19,19,0,True,4,2,0,13,0,0,4,8,3,0,0,0,4,66353.0,2.863472638765391,0.0,0.6028363450032402,0.3014181725016201,0.0,1.9592181212605309
92880,2014,3,3,23,23,0,True,7,2,0,14,0,0,6,9,4,0,0,0,4,61187.0,3.7589684083220294,0.0,1.1440338634023568,0.32686681811495905,0.0,2.2880677268047136
92880,2015,3,3,19,19,0,True,8,2,0,9,0,0,5,4,6,0,0,0,4,63696.0,2.9829188646068827,0.0,1.2559658377292138,0.31399145943230344,0.0,1.4129615674453655
92880,2016,3,3,24,24,0,True,8,3,0,13,0,0,6,8,4,0,0,1,5,66557.0,3.6059317577414847,0.0,1.2019772525804948,0.4507414697176856,0.0,1.9532130354433042
92880,2017,3,3,31,20,11,True,8,3,0,20,0,0,3,7,3,0,0,0,7,68915.0,4.498295001088297,1.596169193934557,1.1608503228614961,0.43531887107306105,0.0,2.9021258071537397
92880,2018,2,2,31,28,3,True,12,0,0,19,0,0,8,10,6,0,0,0,4,69720.0,4.44635685599541,0.43029259896729777,1.721170395869191,0.0,0.0,2.725186460126219
92880,2019,3,3,35,25,10,True,14,3,0,18,0,0,14,4,0,0,0,0,7,69656.0,5.024692775927415,1.4356265074078327,2.009877110370966,0.4306879522223498,0.0,2.5841277133340994
92880,2020,3,3,38,31,7,True,15,4,0,19,0,0,10,4,8,0,0,0,9,72614.0,5.23315063210951,0.9640014322306993,2.06571735478007,0.5508579612746853,0.0,2.616575316054755
